x,y,z,a
9.47,-19.61,2.0,21.868539045853066
12.82,-19.61,2.59,23.5714361038949
16.46,-19.61,3.15,25.79546859430935
19.15,-19.61,3.68,27.655324984530555
19.61,-19.61,4.63,28.11656273444533
19.37,-19.61,5.78,28.163050260935872
17.84,-19.61,6.33,27.25594614024617
15.91,-19.43,5.93,25.803447444091653
14.24,-17.24,5.04,22.921535725164663
13.17,-13.4,4.02,19.213778909938565
12.63,-9.55,2.83,16.08503341619159
12.28,-6.18,1.76,13.859595953706586
11.93,-3.38,0.92,12.433651917276755
11.6,-1.14,0.22,11.657958654927542
11.38,0.5,-0.21,11.392914464701295
11.37,1.41,-0.33,11.46184540115596
11.76,1.86,-0.15,11.907128117224572
12.64,2.32,0.59,12.864684216878391
13.74,3.15,1.83,14.214745864770148
14.7,4.35,3.2,15.660539582019515
15.35,5.61,4.2,16.874080715701226
15.5,6.82,4.44,17.50645595201953
15.33,8.0,3.78,17.700206213488023
14.83,9.15,2.91,17.66690408645499
13.92,9.98,2.34,17.28705874346472
12.67,10.13,2.0,16.344595437024434
11.27,9.68,2.01,14.991844449566573
10.03,8.73,1.87,13.427981977944414
9.16,7.51,1.45,11.933490687975585
8.54,6.38,0.83,10.692282263389796
8.01,5.25,0.13,9.578073919113384
7.85,4.04,-0.45,8.840056560905026
8.29,2.74,-0.69,8.758298921594307
9.02,1.37,-0.27,9.127442138956566
9.37,-0.42,0.49,9.392198890568704
9.45,-4.27,1.0,10.418032443796667
10.14,-11.94,1.72,15.75885782663198
12.69,-18.72,1.57,22.6702315824078
16.81,-19.61,-1.65,25.88147406930293
19.46,-19.61,-5.13,28.09912098269268
19.08,-19.61,-5.68,27.94388841947376
14.21,-19.59,-3.39,24.437354603148027
6.78,-19.61,-0.21,20.750050602347937
-0.23,-19.61,1.71,19.68575881189242
-5.39,-19.61,2.03,20.438324295303666
-8.49,-19.61,1.35,21.411555291477544
-9.52,-19.58,0.85,21.78828354873325
-9.04,-17.94,0.53,20.09592247198421
-7.83,-13.84,-0.14,15.902015595514928
-6.87,-9.35,-1.05,11.649974248898577
-6.82,-5.81,-1.65,9.1099396265837
-7.87,-3.59,-2.08,8.896707256058278
-9.74,-2.34,-2.49,10.321981398936932
-11.93,-1.54,-2.9,12.373621135302308
-13.97,-0.41,-3.11,14.31785947689109
-15.55,1.56,-2.94,15.902191672848115
-16.57,3.6,-2.18,17.096119442727346
-17.31,4.95,-1.22,18.045137849293365
-17.56,4.7,-0.62,18.18867779691531
-17.05,2.53,-0.43,17.24205034211419
-16.06,-0.6,-0.78,16.090121192831333
-15.06,-3.52,-1.28,15.5187757249082
-14.2,-5.44,-1.59,15.28926747754777
-13.53,-6.24,-1.65,14.990697115211152
-12.87,-6.48,-1.3,14.467802182778142
-12.11,-7.13,-0.41,14.059057578657256
-11.15,-8.94,0.5,14.300213285122709
-10.16,-11.67,1.15,15.515701724382303
-9.23,-14.48,1.73,17.258510943879255
-8.34,-16.94,2.35,19.027393410554165
-7.17,-18.9,3.1,20.45064546658613
-5.36,-19.61,3.6,20.64562181189997
-3.11,-19.61,4.1,20.27397839596363
-0.9,-19.61,4.62,20.16696556252328
1.23,-19.61,4.83,20.23348462326744
3.2,-19.61,4.76,20.43158584153467
4.65,-19.61,4.7,20.694554839377435
5.95,-19.61,4.79,21.04515858814089
8.09,-19.61,5.27,21.85802141091457
10.95,-19.61,5.69,23.16960724742653
13.8,-19.61,5.38,24.575119531754066
15.97,-19.61,5.43,25.866540162920906
16.87,-19.61,6.08,26.572831990587684
16.97,-19.61,6.41,26.713687502851418
16.8,-19.61,6.14,26.54226252601688
16.08,-18.75,5.26,25.25463323827927
14.85,-15.41,3.9,21.75317448098093
13.66,-11.3,2.64,17.923593389719596
12.85,-7.63,1.46,15.015691792255192
12.49,-4.52,0.12,13.283256377861568
12.38,-1.85,-1.14,12.569268077338474
12.31,0.61,-2.21,12.52167321087721
12.42,2.58,-2.73,12.975580911851306
12.8,3.94,-2.06,13.550173430624422
13.3,4.88,-1.19,14.216908946743663
13.97,5.54,-1.22,15.077828092931687
15.03,6.3,-1.47,16.363123173770955
