x,y,z,a
-3.57,-0.69,-1.04,3.78187784043853
-3.0,-2.94,-1.85,4.589782129905514
-2.84,-5.86,-2.53,6.986136271216015
-3.35,-9.46,-2.75,10.405604259244152
-4.61,-14.74,-3.19,15.77009194646626
-6.37,-19.09,-4.36,20.591614798261936
-7.42,-19.61,-6.52,21.95720610642438
-6.21,-19.61,-9.57,22.68702492615548
-1.81,-19.61,-11.34,22.72495984594912
3.85,-19.6,-10.99,22.79830256839311
7.42,-19.61,-10.13,23.285733829965505
8.09,-19.58,-5.74,21.949307506160643
6.01,-17.79,-2.98,19.01274835472241
3.32,-13.67,-1.86,14.189816771191936
1.24,-9.84,-2.12,10.14187359416395
0.14,-7.1,-2.5,7.528585524519197
-0.38,-5.16,-2.4,5.70350769263968
-0.88,-3.51,-1.95,4.110596063833079
-1.46,-1.92,-1.43,2.804086303950005
-1.72,-0.45,-1.04,2.059732992404598
-1.37,0.89,-0.79,1.8146900561803936
-0.51,2.27,-0.87,2.483928340351227
0.65,3.55,-0.88,3.7147543660382176
1.83,4.46,-0.57,4.854420665743751
2.8,4.91,0.01,5.652273878714654
3.35,5.1,0.81,6.155371637846086
3.41,5.17,1.61,6.399148380839438
3.12,5.27,2.22,6.514268953612524
2.74,5.35,2.47,6.4985382971865295
2.5,5.17,2.39,6.220208999704109
2.47,4.55,2.21,5.629165124598851
2.64,3.53,2.07,4.869845993458109
2.98,2.34,1.92,4.247634635888543
3.44,1.31,1.5,3.97488364609582
4.12,0.68,0.72,4.237357667226122
5.11,0.34,-0.27,5.128411059967795
6.3,-0.14,-1.24,6.422398305929024
7.34,-1.78,-2.07,7.831277035069057
8.37,-6.0,-3.07,10.746245856111797
10.03,-13.59,-4.64,17.51623818061401
12.29,-19.18,-7.48,23.97638212908695
13.05,-19.61,-11.55,26.234654562238852
12.24,-19.61,-13.75,26.896694964251648
12.1,-19.61,-15.09,27.543968486766754
11.61,-19.59,-14.56,27.028758758034005
9.46,-19.61,-12.93,25.322491978476368
5.83,-19.61,-11.12,23.285089649816683
2.01,-19.56,-9.36,21.77712790980482
-1.22,-17.76,-7.99,19.51271636651341
-3.83,-14.19,-6.91,16.241092943518304
-5.98,-10.99,-6.17,13.950247309635769
-7.6,-8.49,-5.83,12.799570305287595
-8.01,-6.59,-5.83,11.898617566759594
-7.3,-4.98,-5.84,10.592261326081417
-6.14,-3.49,-5.3,8.830045299997051
-5.31,-2.4,-4.88,7.600690758082451
-4.97,-1.78,-4.58,6.988969881177053
-5.08,-1.19,-3.97,6.556172663986208
-5.52,-0.34,-3.18,6.379529763234904
-6.04,0.6,-2.41,6.530673778409086
-6.34,1.46,-1.62,6.704595438950809
-6.32,2.16,-0.79,6.725481395409551
-6.09,2.71,-0.03,6.6658157790326005
-5.84,3.07,0.57,6.622340975818143
-5.6,3.26,0.98,6.553472362038311
-5.28,3.4,1.29,6.411123146532127
