x,y,z,a
13.29,-15.48,7.9,21.878402592511183
11.66,-12.72,6.95,18.602593905152045
10.19,-10.57,5.88,15.815669445205282
8.44,-8.82,4.77,13.106444979474794
6.65,-7.22,3.61,10.458632797837392
5.24,-5.69,2.46,8.116976037909685
4.29,-4.16,1.7,6.212865683402467
3.69,-2.43,1.24,4.588965024926645
3.18,-0.79,0.68,3.3464757581670903
2.6,0.36,0.27,2.638654960391752
1.97,1.39,-0.29,2.428394531372528
1.46,2.66,-1.03,3.2043876170026624
1.05,3.89,-1.55,4.317070766156144
0.87,4.8,-1.55,5.118534946642448
0.76,5.44,-1.65,5.7353029562526165
0.64,5.98,-1.79,6.274878484879209
0.63,6.44,-1.5,6.642326399688591
0.86,6.89,-0.92,7.004148770550209
1.38,7.19,-0.35,7.3295975332892604
2.33,7.1,0.26,7.477064932177599
3.58,6.73,0.61,7.647313253685898
4.74,6.29,0.68,7.905320992850322
5.62,5.61,0.54,7.959151964876661
6.46,4.54,0.26,7.900050632749134
7.58,3.04,0.25,8.170709883480137
9.26,0.91,0.56,9.32144302133527
11.89,-2.55,0.96,12.198204785951088
15.47,-8.55,1.84,17.77101572786429
18.97,-16.28,1.96,25.07470637913832
19.61,-19.61,0.69,27.74131035117123
19.61,-19.61,-0.28,27.734141414509303
19.61,-19.61,2.91,27.884983414016943
19.6,-19.59,4.41,28.060224517989877
18.83,-19.6,4.91,27.61950397816732
15.84,-19.61,5.97,25.90557082945674
12.29,-19.61,6.8,24.121281060507545
8.92,-19.61,7.03,22.6614077232638
5.99,-19.6,7.36,21.77635644454784
3.93,-19.03,6.85,20.60359920013977
2.59,-17.77,5.81,18.874244355735147
1.62,-16.62,4.97,17.422677750564063
0.64,-15.27,4.5,15.93212164151404
-0.51,-13.23,4.41,13.95496685771772
-1.76,-10.74,4.27,11.69094093732408
-3.01,-8.31,4.13,9.75567014612528
-4.19,-6.3,4.01,8.563071878712686
-5.11,-4.65,3.79,7.88027283791621
-5.86,-3.2,3.38,7.483582030017444
-6.6,-1.71,2.82,7.378109513960876
-7.54,-0.13,2.33,7.892870200377047
-8.78,1.45,1.76,9.071300898989074
-10.25,2.74,1.28,10.68683769877694
-12.04,3.62,1.09,12.619591910993
-13.91,4.04,1.14,14.529600820394206
-15.16,3.91,1.24,15.705136102562118
-15.38,3.23,1.21,15.762023981709964
-14.6,2.25,1.14,14.81627821013091
-13.04,0.93,1.18,13.12626755783989
-11.23,-0.85,1.18,11.323771456542206
-9.67,-3.16,1.28,10.25343357124822
-8.6,-6.01,1.73,10.633578889536674
-7.74,-9.42,2.36,12.418276853090369
-6.48,-13.07,2.82,14.858253598589576
-4.62,-16.48,3.34,17.438187979259773
-1.88,-19.61,5.6,20.48039306263432
-0.51,-19.61,7.58,21.03018307100535
1.44,-19.61,10.39,22.239105197826643
3.73,-19.6,12.29,23.433245613870906
7.87,-19.61,12.92,24.76722430955879
14.38,-19.61,12.94,27.545963406640908
19.16,-19.61,12.57,30.160613388987965
19.61,-19.61,12.03,30.22954018836542
19.61,-19.61,11.29,29.94275037467333
18.11,-19.47,9.83,28.349283941574257
14.91,-17.9,7.59,24.501555052690023
12.46,-15.38,6.0,20.683229921847317
11.19,-12.98,5.06,17.868970311688358
10.3,-10.8,4.27,15.522979739727807
9.24,-8.58,3.05,12.972914090519524
8.12,-6.32,2.24,10.530641006130631
7.15,-4.03,1.73,8.387866236415553
6.23,-2.02,1.34,6.684975691803225
5.34,-0.28,1.04,5.447531551078892
4.55,1.34,0.46,4.765469546644905
3.92,2.81,-0.29,4.83183195072014
3.55,4.17,-0.9,5.549900900016144
3.34,5.57,-1.35,6.633475710364816
3.2,7.09,-1.82,7.988773372677435
3.14,8.41,-2.15,9.230937113857944
3.12,9.44,-2.08,10.15748000244155
2.99,10.07,-1.51,10.612497349822991
2.4,9.85,-0.54,10.152541553719445
1.75,8.37,0.12,8.551830213468927
1.99,6.39,0.15,6.694378238492354
2.94,5.16,-0.15,5.94068177905533
4.04,4.86,-0.28,6.326104646621015
4.96,4.96,-0.26,7.019316206013232
5.59,5.03,-0.04,7.520013297860583
6.11,4.54,0.24,7.615858454567023
6.9,3.11,0.51,7.585657519292576
8.38,0.1,0.9,8.428784016689479
11.12,-5.51,1.82,12.543002033006292
14.76,-13.86,2.8,20.440088062432604
18.48,-19.36,2.43,26.874242314900712
19.61,-19.61,1.75,27.78788764911792
19.61,-19.61,4.76,28.13826220646897
19.61,-19.6,5.9,28.346465388122027
18.78,-19.59,5.45,27.679577308911348
15.14,-19.61,6.43,25.595245652269096
11.16,-19.61,6.78,23.559840831380843
7.61,-19.61,6.32,21.96375650930414
4.66,-19.16,6.29,20.697470859986733
2.28,-16.53,5.95,17.715580713033372
0.47,-13.17,4.49,13.922280703965138
-0.5,-10.91,3.4,11.438448321341491
-0.75,-9.6,2.96,10.07393170514869
-1.27,-8.27,2.47,8.723915405367018
-2.12,-6.74,2.43,7.471740091839384
-3.13,-5.15,2.72,6.611943738417622
-4.28,-3.71,3.1,6.456972975009265
-5.29,-2.65,3.26,6.755309023279394
-5.92,-1.63,2.93,6.803543194542091
-6.44,-0.41,2.51,6.9240017331020365
-7.05,0.88,2.28,7.461588302767716
-7.81,2.11,2.22,8.389076230432048
-8.76,3.04,2.15,9.518492527706265
-9.89,3.27,1.9,10.588437089580314
-11.0,2.52,1.55,11.390913045054818
-11.67,0.94,1.29,11.778650177333564
-11.87,-0.94,0.98,11.947422316131624
-11.65,-2.86,0.92,12.031147077481847
-11.03,-4.45,1.12,11.946455541289223
-10.12,-5.46,1.31,11.573335733486696
-9.07,-6.14,1.46,11.049710403444973
-8.02,-6.99,2.23,10.8698390052475
-6.7,-7.95,3.11,10.85193991874264
-5.78,-9.51,3.63,11.705784894657857
-4.7,-12.26,3.93,13.705564563344335
-3.69,-15.89,4.71,16.979172535786308
-3.31,-19.02,5.91,20.190210499150325
-2.88,-19.61,7.42,21.163716592319037
-1.49,-19.61,9.07,21.657264370183047
1.72,-19.61,11.09,22.59421607403098
7.87,-19.6,13.43,25.029218925088333
15.81,-19.61,14.88,29.256154907984747
19.61,-19.61,14.87,31.467778758596864
19.61,-19.61,13.73,30.94538899416196
19.61,-19.61,12.22,30.30565293802461
17.72,-19.56,10.24,28.30988519934336
14.37,-18.1,7.71,24.362902125978344
11.79,-15.16,5.88,20.08492220547543
10.11,-12.25,4.75,16.578211604392074
8.8,-9.77,3.75,13.67316349642613
7.48,-7.5,2.13,10.804503690591252
6.04,-5.23,1.05,8.058349706980954
4.89,-3.01,0.53,5.766550095160883
4.05,-0.9,-0.11,4.150253004336
3.29,0.98,-0.99,3.5727580382667954
2.6,2.41,-1.17,3.733229165213408
2.24,3.5,-1.04,4.283596619664368
2.37,4.55,-1.15,5.257556466648741
2.98,5.71,-1.41,6.593375463296475
3.7,7.02,-1.63,8.10106783084798
4.1,8.47,-1.79,9.578883024653765
4.12,9.85,-1.44,10.773601997475124
3.85,10.95,-0.78,11.633288443084354
3.58,11.61,-0.0,12.14942385465253
3.61,11.48,0.81,12.06145099065614
4.14,10.57,1.51,11.451838280381017
5.17,9.18,1.88,10.702135300957467
6.33,7.6,1.94,10.079310492290633
7.31,5.85,1.62,9.501736683364784
8.25,3.98,1.16,9.233011426398216
9.23,2.02,0.77,9.479778478424484
10.47,-0.88,0.99,10.553454410760487
12.41,-6.1,2.21,14.003649524320435
15.62,-13.67,3.21,21.003747284710887
18.86,-19.15,2.33,26.9787138314635
19.61,-19.61,2.61,27.855274186408572
19.61,-19.61,6.16,28.408621930674496
19.61,-19.61,6.8,28.55423261094579
19.0,-19.59,6.04,27.950844352183708
15.11,-19.61,7.09,25.751355304138848
10.13,-19.61,7.64,23.35676775583471
6.17,-19.61,7.21,21.78543320661767
3.6,-19.61,7.2,21.19792678541937
2.27,-19.61,7.27,21.03706015582976
1.54,-19.34,6.16,20.3556576901853
0.65,-17.78,5.27,18.555964000827338
-1.41,-12.63,4.44,13.46174580060105
-2.6,-9.6,4.05,10.738831407560136
-3.59,-6.8,3.98,8.658435193497725
-4.39,-4.62,3.97,7.508488529657617
-5.09,-3.27,3.6,7.039957386234664
-5.63,-2.5,3.25,6.964868986563925
-6.21,-1.8,2.76,7.0300568987740055
-6.9,-0.82,2.24,7.300684899377592
-7.62,0.39,1.88,7.858174088170864
-8.26,1.81,1.68,8.621258608811129
-8.81,3.23,1.4,9.487307310296217
-9.29,4.23,1.18,10.275670294438218
-9.88,4.52,1.23,10.93424437261213
-10.49,4.3,1.14,11.394283654534847
-11.36,3.52,0.99,11.933989274337396
-11.79,1.87,0.75,11.96091551679887
-11.33,-0.03,0.47,11.33978394855916
-10.47,-1.7,0.49,10.61842737885418
-9.54,-3.15,0.88,10.08506321249401
-8.56,-4.91,1.37,9.96286103486343
-7.41,-7.23,1.72,10.494732011823835
-6.47,-9.82,2.35,11.992322544027909
-5.65,-13.25,3.2,14.75550744637405
-4.61,-17.58,4.22,18.657891091975
-3.75,-19.61,5.75,20.776840472025576
-2.86,-19.61,6.89,20.98103429290368
-0.84,-19.61,7.87,21.1469761431747
2.83,-19.6,10.03,22.19841886261272
8.0,-19.6,12.25,24.458587448992223
14.39,-19.61,13.22,27.68379670493193
19.05,-19.61,13.21,30.363772822230118
19.61,-19.61,12.72,30.510696485003415
19.61,-19.61,11.87,30.166224490313667
17.71,-19.58,10.65,28.4682805943738
14.74,-18.54,8.64,25.212076471405524
12.46,-16.3,6.79,21.611240131005903
10.85,-14.05,5.56,18.60211278322976
9.47,-12.04,4.36,15.926459116828196
8.02,-10.06,3.34,13.292087872113996
6.73,-7.89,2.4,10.644482138648174
5.67,-5.55,1.49,8.072886720374564
4.96,-3.28,0.85,6.006871065704673
4.46,-1.37,0.18,4.669143390387577
4.0,0.25,-0.24,4.014984433344668
3.49,1.95,-0.62,4.045614909998232
3.0,3.65,-0.97,4.823214695615363
2.81,5.28,-1.02,6.067528327086739
2.91,6.9,-0.84,7.535496002254928
2.95,8.54,-0.77,9.067910453902815
2.92,9.91,-0.53,10.34482479310307
2.56,11.0,-0.19,11.295561075041824
2.2,11.36,0.15,11.572039578224748
2.62,10.7,0.38,11.022649409284504
3.44,9.47,0.5,10.087839213627468
4.2,8.06,0.84,9.127387358932458
5.02,6.71,1.11,8.453200577296151
6.0,5.62,0.95,8.27568124084054
7.17,4.85,0.72,8.686184432764481
8.41,4.62,-0.0,9.595441626105597
9.31,4.7,-0.93,10.47048231935855
10.18,4.03,-0.77,10.97570954426182
11.51,1.21,0.09,11.573776393208917
14.46,-4.88,1.9,15.379076695302617
18.28,-14.11,3.53,23.36046660492893
19.61,-19.57,3.87,27.973449912372267
19.61,-19.61,4.59,28.11000355745264
19.61,-19.61,6.1,28.39567220546117
19.57,-19.59,5.73,28.27694997696888
17.37,-19.59,7.61,27.26530946092489
12.56,-19.61,8.5,24.79023396420453
7.95,-19.61,8.37,22.75547186942077
3.71,-19.61,8.51,21.69645823631129
0.42,-19.61,8.36,21.321775254420068
-1.09,-19.61,6.46,20.675391169213704
-1.47,-19.5,5.03,20.19187460341412
-1.78,-17.62,4.72,18.327880401181147
-2.53,-13.62,4.36,14.522909488115664
-3.8,-9.08,3.37,10.404004036908098
-5.29,-5.27,2.72,7.947037183755969
-6.88,-2.63,2.72,7.851732292940202
-8.43,-1.0,2.88,8.96433488888049
-9.67,-0.17,2.9,10.096920322553803
-10.69,0.24,2.74,11.038174667942158
-11.37,0.97,2.35,11.650763923451542
-12.02,2.41,1.99,12.419685986368576
-12.6,4.08,2.05,13.401824502656345
-13.08,5.34,2.46,14.34062760132903
-13.87,5.53,2.91,15.212688782723454
-13.63,3.71,2.8,14.40072914820635
-12.11,0.93,2.13,12.331013745836149
-10.7,-1.53,1.49,10.911049445401666
-9.75,-3.36,1.15,10.376637220217347
-8.77,-4.82,1.17,10.075425549325448
-7.44,-6.11,1.7,9.776282524559118
-6.19,-7.33,2.54,9.924545329636016
-4.78,-9.1,3.48,10.852133430805209
-3.23,-11.17,4.13,12.339315216007734
-1.98,-13.78,4.69,14.69029952043184
-1.07,-17.31,5.29,18.131880762899364
-0.74,-19.53,5.89,20.412265920274503
-0.29,-19.61,5.95,20.49484569349084
1.54,-19.61,5.9,20.536155920717004
4.88,-19.61,6.34,21.179284690470546
9.3,-19.6,7.71,23.02377249713869
14.66,-19.61,8.78,26.01069203231625
18.92,-19.61,9.15,28.744408151847555
19.61,-19.61,9.81,29.416667044381487
18.18,-19.61,9.92,28.521411255406
14.75,-19.61,9.3,26.24127664577316
12.24,-18.94,8.38,24.05754767219635
10.96,-16.92,7.05,21.35674366564341
10.29,-14.44,5.62,18.60059407653422
9.31,-11.83,4.44,15.695177603327718
8.01,-9.25,3.36,12.689058278690348
6.65,-6.86,2.27,9.820132381999748
5.38,-4.67,1.3,7.24177464438103
4.29,-2.75,0.15,5.09795056861088
3.44,-1.21,-0.36,3.664328042083568
2.86,0.16,-0.71,2.951152317316068
2.61,1.61,-1.05,3.2414040167803826
2.53,3.08,-1.24,4.174314314950421
2.83,4.57,-1.46,5.570044883122577
3.28,6.19,-1.67,7.201624816664639
3.5,7.84,-1.83,8.778638846654987
3.41,9.26,-1.74,10.02014470953389
3.14,10.41,-1.11,10.92976669467377
2.93,9.92,-0.6,10.36104724436676
3.28,8.5,0.03,9.110943968656596
4.24,6.68,0.61,7.935496203766971
5.54,5.03,0.86,7.532071428232742
7.01,3.92,0.52,8.048409780820059
8.27,3.43,-0.04,8.953178206648184
8.94,3.55,-0.57,9.635922374116554
9.47,3.48,-0.74,10.116269075108669
10.2,2.15,-0.84,10.457920443376876
11.37,-2.13,0.25,11.570492642925796
13.79,-9.61,2.38,16.975882893092777
17.0,-17.51,2.28,24.511191321516797
19.33,-19.61,1.27,27.56472201927674
19.61,-19.61,4.93,28.16751852755226
19.61,-19.61,8.19,28.916782324456506
18.05,-19.59,7.07,27.56003447022518
13.96,-19.6,6.65,24.965257859673716
10.28,-19.61,6.53,23.084007451047142
7.46,-19.61,6.09,21.847008948595228
5.05,-19.61,5.94,21.103037696028505
3.15,-19.61,5.95,20.73347775941123
1.68,-19.52,5.38,20.317411252420914
0.39,-18.14,4.84,18.778639460834217
-0.87,-15.54,4.53,16.2101634785094
-2.05,-12.72,4.35,13.598654345191658
-3.13,-10.01,3.96,11.210646725323208
-3.98,-7.47,3.38,9.11403862181854
-4.58,-5.34,3.19,7.724512929628638
-5.11,-3.55,3.07,6.9382634715035145
-5.68,-2.01,2.81,6.648202764657528
-6.4,-0.61,2.6,6.934846789944245
-7.46,0.68,2.41,7.869059664280098
-8.55,1.78,1.88,8.933381218777134
-9.3,2.58,1.4,9.752251022199951
-9.81,3.33,1.2,10.429045977461218
-10.33,4.1,1.26,11.18510169824128
-10.91,4.57,1.36,11.9064100382945
-11.58,4.52,1.37,12.506146488827005
-12.31,3.84,1.44,12.975180152891904
-12.59,2.47,1.27,12.892707240917243
-12.03,0.35,0.83,12.06367688559338
-10.61,-2.17,0.49,10.840714921074165
-9.3,-4.92,0.83,10.553923441071571
-8.31,-7.81,1.44,11.494598731578236
-7.5,-10.81,2.28,13.353070807870376
-6.23,-14.1,2.69,15.647971114492767
-4.61,-17.5,2.73,18.301775870117083
-3.04,-19.55,3.61,20.111593671313077
-2.28,-19.61,5.36,20.45678616009856
-1.18,-19.61,6.92,20.828607730714985
1.08,-19.61,8.58,21.43209975713999
4.82,-19.6,10.19,22.61036266847571
9.94,-19.61,10.89,24.534624513124303
15.96,-19.61,11.38,27.726847999727628
19.5,-19.61,12.22,30.23459111679865
19.61,-19.61,12.38,30.37052189212428
18.55,-19.61,11.45,29.32161489413569
15.27,-19.48,9.74,26.599077051657265
11.92,-18.64,6.97,23.19734683104945
9.39,-17.12,4.95,20.143708695272576
7.92,-15.0,3.97,17.42088688901917
7.13,-12.56,3.26,14.806015669314956
6.48,-10.11,2.49,12.263873776258462
5.7,-7.7,1.65,9.721239632886332
4.79,-5.41,0.93,7.285403214647766
4.16,-3.33,0.52,5.353961150400701
3.74,-1.41,-0.09,3.997974487162218
3.57,0.34,-0.69,3.651930996062221
3.63,2.17,-1.02,4.350425266568776
3.8,4.09,-1.13,5.696051263814257
4.24,6.15,-1.14,7.556434344318754
4.67,8.26,-1.0,9.541304942197373
4.58,10.3,-0.59,11.287803152075252
4.31,11.95,-0.55,12.715388314951298
3.33,12.66,-0.07,13.090813572883848
2.36,11.4,0.51,11.652883763257918
2.65,8.51,0.53,8.928801711316025
3.92,5.64,0.4,6.880116278087166
5.52,3.85,0.07,6.730364031759351
6.85,3.12,-0.42,7.538786374476995
7.99,2.97,-0.78,8.559754669381594
8.66,3.15,-1.3,9.306347296334906
9.18,3.09,-1.58,9.814117382627945
9.94,1.81,-1.32,10.18931302885528
11.46,-1.69,0.01,11.58394578716596
14.31,-7.71,1.65,16.338381192762032
18.03,-16.0,2.55,24.240119636668464
19.61,-19.61,3.71,27.979783773288883
19.61,-19.61,5.56,28.28458590822924
19.61,-19.61,6.99,28.600075174726378
18.08,-19.59,6.11,27.34934368499544
13.61,-19.6,6.1,24.629293534326152
9.96,-19.61,5.99,22.79547762166873
7.49,-19.61,6.05,21.84615984561131
5.19,-19.61,6.22,21.21736552920744
3.36,-19.61,6.35,20.884544524600003
2.12,-19.61,5.78,20.55370769472019
0.97,-18.76,5.17,19.483516109778545
-0.13,-16.18,4.64,16.832673584430967
-1.27,-13.07,4.14,13.768710905527794
-2.38,-10.16,3.57,11.028821333215983
-3.4,-7.41,3.15,8.740171623028921
-4.22,-4.9,3.15,7.193114763438715
-4.86,-2.69,3.17,6.395670410519917
-5.67,-0.79,3.18,6.548694526392264
-6.71,0.67,3.11,7.42597468350115
-7.7,1.64,3.1,8.461063762908303
-8.56,2.31,3.11,9.395839504802112
-9.22,2.75,2.94,10.060541734916663
-9.65,3.16,2.74,10.517399868788864
-10.11,3.72,2.7,11.105876822655652
-10.63,4.24,2.88,11.801224512735956
-11.3,4.48,3.12,12.549693223342157
-12.01,4.04,3.2,13.069112441172123
-11.94,2.43,2.95,12.536785871984891
-10.65,0.13,2.41,10.920050366184215
-9.23,-2.03,1.74,9.609443272115197
-8.26,-3.98,1.38,9.272130283812883
-7.27,-5.98,1.69,9.5639636134816
-6.34,-8.39,2.35,10.775444306384774
-5.16,-11.68,3.06,13.130559774815389
-4.31,-15.4,3.76,16.427833088998685
-3.87,-18.77,4.34,19.650073791210048
-3.32,-19.61,5.24,20.56774416410317
0.62,-19.61,9.0,21.585562304466382
4.24,-19.6,9.34,22.12178112178131
9.08,-19.61,8.7,23.295675564361726
14.85,-19.61,8.15,25.913261083854344
19.05,-19.61,8.45,28.61567926854088
19.61,-19.61,8.78,29.08938981828254
18.59,-19.61,8.01,28.18333372757737
15.74,-19.61,7.09,26.12599854551018
13.21,-19.2,5.58,23.96415030832514
11.33,-17.38,4.33,21.193918939167432
10.12,-14.84,3.7,18.33930205869351
9.38,-12.42,3.03,15.856282666501627
8.61,-10.27,2.19,13.579436659891307
7.71,-7.93,1.45,11.154886821478735
6.62,-5.33,0.76,8.53293032902531
5.5,-2.5,0.06,6.041820917571125
4.42,0.26,-0.27,4.435865191819968
3.52,2.66,-0.53,4.443748417721237
3.02,4.68,-0.71,5.61488201122695
2.89,6.32,-0.79,6.994183297569489
3.0,7.61,-0.86,8.225065349284467
3.06,8.88,-0.81,9.427306083924506
2.51,10.04,-0.65,10.369387638621674
2.3,10.42,-0.6,10.68767514476371
2.33,10.09,-0.44,10.364873371151235
2.61,9.14,-0.33,9.511077751758735
3.12,7.95,-0.23,8.543406814614414
3.69,6.91,-0.04,7.833632618396142
4.49,5.97,0.16,7.471720016167629
5.68,5.19,0.15,7.695518176185409
7.11,4.52,-0.07,8.42540206755737
8.63,3.82,-0.23,9.440455497485278
10.01,2.51,-0.36,10.32617063581655
11.26,-0.44,0.5,11.279680846548809
12.35,-5.72,2.42,13.823794703336707
14.27,-13.48,2.86,19.837411625512036
16.82,-19.13,2.42,25.58760832903302
19.05,-19.61,3.25,27.53211034410548
19.61,-19.61,6.05,28.38497313720765
19.48,-19.61,7.23,28.570883780520337
16.44,-19.59,7.06,26.530836775345023
12.32,-19.61,7.63,24.38342469793773
9.43,-19.61,7.49,23.012542232443597
6.98,-19.61,7.24,22.038377889490867
4.76,-19.61,6.97,21.349252914329345
3.33,-19.61,6.66,20.976095918926383
2.46,-19.61,6.05,20.668967076271617
1.46,-19.37,5.22,20.114097046598932
0.29,-17.36,4.29,17.884568767515756
-0.97,-13.97,3.61,14.46146258163399
-2.38,-10.48,3.02,11.163117844043391
-3.82,-7.57,2.72,8.90481330517378
-4.93,-5.41,2.86,7.858282255047855
-5.75,-3.78,3.03,7.518763196164645
-6.48,-2.58,2.92,7.561296185178835
-7.11,-1.71,2.83,7.841243523829623
-7.85,-0.86,2.91,8.416067965505032
-8.9,0.12,2.9,9.361324692584912
-10.19,1.12,2.72,10.60607844587244
-11.51,1.89,2.69,11.970309102107596
-12.7,2.22,2.76,13.184688088840025
-13.54,1.91,2.81,13.959792262064646
-13.7,0.83,2.4,13.93337360440751
-12.83,-0.78,1.72,12.968257400283202
-11.28,-2.44,1.24,11.607308042780634
-9.81,-4.04,1.12,10.668275399519832
-8.53,-5.52,1.07,10.21646709973658
-7.19,-6.74,1.09,9.915230708359742
-6.14,-7.94,2.06,10.246306651667224
-5.12,-9.59,3.3,11.361007877824925
-3.57,-11.27,4.02,12.486720946669704
-1.86,-12.89,4.35,13.73077565179768
-1.13,-15.2,5.34,16.150309594555765
-1.36,-18.33,6.43,19.47263207684056
-1.32,-19.61,6.95,20.846990190432766
-0.35,-19.61,7.53,21.0089385738547
1.81,-19.61,8.95,21.63170589666936
5.54,-19.6,10.15,22.75684732119105
10.42,-19.61,10.16,24.42036240517327
15.14,-19.61,9.6,26.569375227882198
17.77,-19.61,9.52,28.12392931295341
17.43,-19.61,9.31,27.839416301352298
14.64,-19.26,8.72,25.7160572405647
11.5,-16.99,7.53,21.85431307545492
9.13,-14.26,5.69,17.862827323802914
7.54,-12.05,4.19,14.819250993218247
6.55,-10.17,3.15,12.500155999026571
5.97,-8.43,2.16,10.553264897651342
5.5,-6.68,1.21,8.737076169978147
5.14,-4.83,0.48,7.069575659118445
4.9,-2.91,-0.16,5.701201627727264
4.76,-0.97,-0.73,4.912372135740532
4.67,1.05,-1.14,4.920467457467836
4.52,2.95,-1.23,5.535864882744159
4.56,4.77,-1.17,6.70189525432918
4.68,6.63,-1.09,8.188247675785094
4.5,8.45,-0.93,9.61859657122597
4.09,9.97,-0.64,10.795304534842916
3.65,10.85,-0.27,11.450672469335588
3.06,11.01,0.12,11.427952572530216
2.77,10.07,0.45,10.453721825263958
3.29,8.47,0.41,9.095773743887872
4.11,6.9,0.23,8.034612622896017
4.99,5.6,0.0,7.500673303110861
5.86,4.73,-0.4,7.5413858142916945
6.77,4.33,-0.6,8.058647529207366
7.51,4.07,-0.76,8.57569822230237
8.07,3.24,-0.68,8.722665876897958
8.62,1.39,-0.15,8.73263992158156
