x,y,z,a
10.57,1.79,-1.03,10.769860723333426
10.23,1.64,-2.23,10.597896017606514
9.89,0.94,-4.17,10.774256354848813
10.12,-0.37,-5.66,11.601159424816124
11.18,-2.3,-5.87,12.835080833403428
12.43,-4.74,-3.75,13.82154115864074
13.17,-8.19,-0.81,15.530006439148698
13.22,-14.29,1.68,19.539572666770376
14.19,-19.16,3.62,24.11568162005793
16.12,-19.61,3.82,25.670973881019787
16.25,-19.61,0.53,25.47342733124069
14.4,-19.61,-2.41,24.448316915485204
10.93,-19.59,-3.26,22.66849355382929
7.05,-19.61,-2.76,21.02075640884504
3.77,-19.61,-1.42,20.0195254689016
1.15,-19.61,0.35,19.64680890119309
-0.81,-19.61,1.36,19.673784587618112
-2.01,-19.61,1.12,19.74453342067115
-2.19,-19.61,1.16,19.765975817044804
-1.41,-19.61,1.79,19.74194266023483
-0.56,-19.19,2.47,19.35640979107438
-0.65,-16.73,2.87,16.986827249371792
-1.92,-13.34,2.99,13.805147590663418
-3.8,-10.32,2.97,11.39136954013871
-5.48,-8.17,3.1,10.314518893288236
-6.39,-6.86,3.43,9.982815234191206
-6.56,-6.34,3.79,9.878932128524823
-6.36,-6.26,3.96,9.763134742489218
-6.38,-6.19,4.0,9.747845915893418
-6.95,-5.9,4.15,10.016735995323028
-7.84,-5.48,4.45,10.549810424837029
-8.83,-4.77,5.46,11.425121443555865
-9.79,-3.55,7.26,12.694652417455154
-10.72,-1.78,8.32,13.686095133382642
-11.37,0.07,8.65,14.28650762082882
-11.42,1.46,8.94,14.576405592600668
-10.98,2.36,8.92,14.342119787534896
-10.13,2.28,8.73,13.565699392217123
-9.29,1.1,8.38,12.559398870965122
-8.88,-0.94,7.82,11.869726197347603
-8.86,-3.54,7.01,11.839396099463857
-8.93,-6.59,5.79,12.517871224773003
-8.92,-9.94,4.4,14.061649974309558
-8.77,-13.54,4.52,16.753354887902304
-8.44,-16.88,5.97,19.794163281129112
-7.36,-19.19,6.33,21.50568761979026
-5.55,-19.61,6.11,21.27643532173564
-5.24,-19.61,7.02,21.47766514312019
-6.51,-19.61,7.27,21.90399735208165
-6.59,-19.6,4.97,21.267087247669814
-4.61,-19.61,4.18,20.573687078401868
-2.56,-19.61,4.88,20.369587624691864
-1.52,-19.61,4.47,20.17035944151715
-0.73,-19.61,3.12,19.870062908808315
0.21,-19.61,1.98,19.71082443734914
1.36,-19.61,1.03,19.684069701156822
2.36,-19.61,0.49,19.75757576222346
2.93,-19.47,0.56,19.697192693376383
3.71,-17.39,0.41,17.786070392304197
5.05,-13.59,0.28,14.500655157612709
6.52,-9.83,0.66,11.814182155358871
7.84,-6.84,0.65,10.424667860416465
8.92,-4.82,-0.51,10.15179294509103
9.92,-3.87,-1.62,10.77068707186315
11.17,-3.86,-1.4,11.900777285538958
12.63,-4.24,-0.14,13.323441747536558
13.68,-4.44,0.73,14.401003437260892
13.66,-4.16,0.62,14.2928513600331
12.62,-3.69,0.15,13.14925853422922
11.12,-3.34,-0.34,11.61574793114933
9.89,-3.1,-0.7,10.388074893838608
9.44,-2.7,-0.81,9.851888143904192
9.9,-2.05,-0.63,10.129629805674046
11.02,-1.24,-0.34,11.094755517811109
12.25,-0.43,-0.3,12.26121527418877
12.97,0.12,-0.51,12.98057779915825
12.82,0.06,-0.84,12.847630131662417
11.83,-0.97,-1.18,11.92821025971625
10.69,-2.95,-1.73,11.223702597627932
10.0,-5.46,-2.05,11.57644591401005
9.87,-7.86,-2.25,12.816356736608109
10.08,-9.55,-2.47,14.10353856306991
10.04,-10.71,-1.62,14.769228145031818
9.64,-12.58,-0.25,15.850820168054398
9.25,-15.92,-0.45,18.41769258077678
8.55,-19.08,0.12,20.90845044473645
6.88,-19.61,0.61,20.790829709273268
4.33,-19.61,-0.89,20.10206705789233
2.57,-19.61,-2.52,19.937587617362336
1.89,-19.6,-2.95,19.91066548360451
1.23,-19.61,-2.44,19.79945958858473
-0.33,-19.61,-1.01,19.638765236134372
-2.91,-19.61,0.43,19.82939989006223
-5.66,-19.61,1.13,20.44173671682521
-7.98,-19.61,0.94,21.19235947222489
-9.21,-19.61,-0.22,21.666208713108997
-9.02,-19.61,-1.36,21.62780848814785
-7.81,-19.61,-1.4,21.15438961539661
-6.38,-19.05,-0.56,20.09777350852577
-5.48,-15.84,0.52,16.769209880015218
-5.47,-11.39,1.62,12.738814701533263
-6.18,-7.27,2.41,9.84141250024609
-7.46,-4.08,2.84,8.96457472499393
-9.11,-2.48,3.08,9.93120838569003
-10.92,-2.84,3.21,11.7309888756234
-12.36,-4.28,3.02,13.424172227739032
-12.66,-5.42,2.67,14.027861561906004
-11.63,-5.28,2.69,13.052639579793814
-8.49,-1.09,3.75,9.34508961968798
-7.88,1.46,4.08,8.99290831711299
-8.02,3.41,4.07,9.618388638436274
-8.59,4.32,3.8,10.338786195680806
-9.07,4.06,3.65,10.58635914750676
-9.38,3.15,3.31,10.433743335926948
-9.28,1.97,2.77,9.882924668335786
-8.75,0.47,2.56,9.128910121148088
-8.3,-1.34,2.71,8.833442137694684
-8.38,-3.59,3.02,9.603796124449955
-9.07,-6.58,3.43,11.718626199346064
-10.16,-10.97,4.06,15.493550270999863
-11.14,-16.91,5.07,20.874688021620827
-10.79,-19.61,5.59,23.069986996095164
-8.63,-19.61,4.96,21.99160294294165
-5.15,-19.61,4.03,20.67161096770157
-2.33,-19.6,2.65,19.915104820211216
-2.19,-19.6,1.26,19.76217852363449
-3.8,-19.61,1.69,20.04615175039838
-5.09,-19.61,3.75,20.60394865068344
-5.04,-19.61,5.98,21.11194211814725
-3.79,-19.61,6.61,21.038258007734385
-2.15,-19.61,6.04,20.631437177278755
-0.65,-19.61,5.59,20.401536706826768
0.62,-19.61,5.24,20.307488766462484
1.17,-19.61,5.14,20.30617147568689
1.55,-19.2,4.92,19.880867687301777
2.65,-16.84,4.37,17.59843743063571
4.54,-13.64,3.77,14.861833668831045
6.94,-10.72,3.39,13.21264924229808
9.23,-8.32,2.77,12.731386413113066
10.7,-6.6,1.59,12.671941445571786
10.99,-5.65,0.23,12.35942959848876
10.17,-5.22,-0.73,11.454702091281115
8.67,-4.87,-1.16,10.011563314487905
7.07,-4.19,-1.24,8.311353680357971
5.77,-3.15,-1.01,6.6509773717852925
5.03,-1.94,-0.55,5.4191327719479245
4.94,-0.79,-0.07,5.003258937932356
5.41,0.07,0.25,5.416225623069999
6.2,0.56,0.27,6.231091397179149
7.11,0.64,0.06,7.13899852920562
7.82,0.46,-0.17,7.835362148618276
8.32,0.31,-0.46,8.338471082878444
8.65,0.32,-0.8,8.692807371614766
8.74,0.42,-1.11,8.82020974807289
8.42,0.43,-1.19,8.51454050433727
7.78,0.01,-1.05,7.850541382605407
7.48,-1.22,-1.59,7.743829801848696
7.85,-3.44,-2.56,8.944814140047852
8.71,-6.38,-3.62,11.38740093260969
9.48,-9.54,-3.9,14.003285328807666
9.38,-12.52,-2.77,15.887344019690644
7.83,-14.86,-1.27,16.844625255552586
5.15,-17.45,1.01,18.22210470829317
2.15,-19.44,3.71,19.90729012196286
-0.69,-19.61,4.25,20.07711881720084
-2.6,-19.61,2.7,19.965021913336333
-2.96,-19.61,0.77,19.847080389820565
-2.58,-19.61,-0.42,19.783450154106085
-3.0,-19.61,0.1,19.83839963303492
-4.86,-19.61,1.72,20.27634335870253
-7.76,-19.61,2.8,21.27462573113802
-10.68,-19.61,2.84,22.50955574861485
-12.48,-19.61,2.25,23.353051192510154
-12.14,-19.61,1.36,23.103707494685786
-9.94,-19.25,0.64,21.67430967758835
-7.34,-17.49,0.14,18.96827087533284
-5.6,-14.97,-0.56,15.992951572489677
-4.96,-12.5,-1.39,13.519752216664328
-5.09,-10.2,-1.82,11.54385117714188
-5.48,-8.07,-1.55,9.877135212195894
-5.92,-6.1,-0.57,8.519465945703404
-6.37,-4.34,0.85,7.754676008705973
-7.02,-2.75,2.19,7.851050885072647
-7.87,-1.31,2.95,8.506203618536297
-8.76,-0.0,3.06,9.279073229584949
-9.42,1.05,2.7,9.85539953528014
-9.68,1.54,2.14,10.032626774678704
-9.71,1.17,1.73,9.932064236602582
-9.72,-0.22,1.7,9.869994934142571
-9.75,-2.17,1.96,10.179047106679484
-9.74,-3.84,2.29,10.717149807668084
-9.66,-4.52,2.59,10.975158313208972
-9.51,-3.91,2.56,10.5963106787221
-9.18,-2.39,2.47,9.802316052852
-8.75,-0.79,2.6,9.162237717937687
-8.33,-0.1,2.98,8.847558985392524
-7.8,-1.36,3.67,8.726883750801314
-7.23,-4.95,4.24,9.734115265395207
-6.72,-9.75,4.98,12.846061653285023
-6.72,-14.37,5.29,16.722422073372027
-7.5,-18.25,4.76,20.297046583185445
-8.18,-19.61,4.98,21.82349422067878
-8.07,-19.61,7.11,22.365802020048378
-7.08,-19.61,6.41,21.812074637686347
-4.69,-19.6,2.5,20.30778422181997
-2.44,-19.61,1.85,19.84762454300262
-1.86,-19.61,4.38,20.17910057460441
-2.1,-19.61,6.09,20.640983503699623
-2.01,-19.61,6.08,20.629071719299443
-1.43,-19.61,5.3,20.363865055534028
-0.72,-19.61,4.3,20.08881529607956
-0.1,-19.61,3.23,19.874481125302367
0.47,-19.61,2.81,19.815879995599488
1.42,-19.2,2.73,19.445032784749937
3.04,-16.91,2.42,17.350680101944132
4.97,-13.69,2.35,14.752609938583747
6.96,-10.82,2.49,13.103972680069202
8.68,-8.62,2.16,12.422254223771144
9.84,-7.04,1.19,12.157438052484578
10.31,-5.9,0.14,11.879633832740806
10.27,-4.98,-0.33,11.418502528790718
9.93,-4.17,-0.34,10.775407184881692
9.29,-3.43,-0.32,9.908148161992736
8.31,-2.71,-0.36,8.748131229011143
7.18,-2.02,-0.35,7.466947167350255
6.22,-1.41,-0.2,6.380948205400197
5.52,-0.91,0.07,5.594944146280639
4.99,-0.48,0.28,5.020846542167964
4.58,-0.04,0.24,4.586458328601712
4.36,0.36,0.08,4.375568534487833
4.44,0.62,-0.01,4.483090451909264
4.76,0.64,-0.1,4.803873437133831
5.08,0.43,-0.43,5.116268171235749
5.6,-0.45,-1.22,5.748991215856917
6.08,-1.33,-1.49,6.39964061490956
6.74,-2.94,-2.05,7.633721241963189
7.81,-4.93,-3.16,9.761485542682529
9.02,-6.4,-3.69,11.659180931780757
9.38,-7.16,-2.14,11.992897898339669
8.66,-8.36,-0.21,12.038658563145646
7.58,-11.67,1.07,13.956725977105089
6.88,-17.25,3.04,18.818567958269306
6.1,-19.61,3.95,20.913263733812567
4.59,-19.61,2.49,20.29335605561584
2.97,-19.61,0.03,19.833655739676438
2.14,-19.6,-1.65,19.78540118370108
1.8,-19.6,-1.68,19.754047686486945
1.2,-19.61,-0.16,19.64733315236447
-0.38,-19.61,1.63,19.681295689054625
-3.08,-19.61,2.58,20.017364961452845
-6.18,-19.61,2.81,20.75188184237757
-8.3,-19.61,2.2,21.40752437812462
-8.36,-19.61,0.95,21.338795654863
-6.71,-19.61,-0.06,20.72630695517173
-4.94,-19.6,-0.39,20.216718329145312
-4.04,-18.55,-0.38,18.98864134160209
-4.01,-15.77,-0.26,16.273923927559697
-4.4,-12.7,-0.06,13.440744027024694
-4.9,-9.98,0.43,11.126333627929732
-5.47,-7.67,1.12,9.487054337358884
-6.14,-5.71,1.77,8.56951573894348
-6.81,-4.15,2.16,8.2622151993276
-7.59,-3.04,2.32,8.498946993598677
-8.53,-2.23,2.26,9.101725111208314
-9.6,-1.64,1.99,9.940306836310436
-10.79,-1.21,1.67,10.98531292226125
-12.04,-0.86,1.34,12.144826058861444
-12.92,-0.32,0.86,12.952544151632914
-12.81,0.39,0.65,12.83240819176198
-11.59,1.02,1.23,11.699632472859992
-10.14,1.47,2.23,10.485866678534492
-9.25,1.83,3.14,9.93836002567828
-9.04,2.23,3.79,10.05279065732496
-9.19,2.6,4.24,10.449578938885528
-9.4,2.46,4.48,10.699626161693688
-9.52,0.92,4.97,10.77857597273406
-9.53,-2.35,5.57,11.285756509866763
-9.64,-7.3,6.57,13.761704109593405
-9.95,-14.18,8.47,19.28252576816637
-9.84,-19.18,9.16,23.422288530372093
-8.66,-19.61,7.65,22.761155506696053
-6.64,-19.61,7.37,21.9763190730386
-5.34,-19.61,8.11,21.88240845976512
-5.47,-19.59,7.86,21.805242488906195
-6.12,-19.61,6.86,21.65793388114388
-5.22,-19.61,7.18,21.52563355629748
-3.1,-19.61,8.49,21.592642265364372
-1.25,-19.61,9.68,21.90472551756812
-0.1,-19.61,9.93,21.981060029034087
0.64,-19.61,9.1,21.628030423503663
1.01,-19.61,7.9,21.165589998863723
1.1,-19.54,6.81,20.72191352168037
1.29,-17.88,5.64,18.79276722571745
1.72,-14.62,4.61,15.425786851891868
2.63,-11.39,3.84,12.304251297823852
4.19,-8.78,3.33,10.28267474930526
6.01,-6.71,3.07,9.516779917598178
7.48,-5.06,2.87,9.47580603431708
8.32,-3.9,2.49,9.520110293478748
8.7,-3.35,1.99,9.532712100971054
9.03,-3.31,1.7,9.766626848610528
9.52,-3.49,1.69,10.27942605401683
10.06,-3.59,1.58,10.797596954878433
10.33,-3.53,1.34,10.998427160280691
10.09,-3.3,1.17,10.680215353634026
9.38,-2.81,0.87,9.830432340441597
8.58,-2.24,0.33,8.87371962595168
8.11,-1.68,-0.21,8.284841579656185
8.23,-1.24,-0.6,8.344489199465716
