x,y,z,a
2.18,-18.74,-3.89,19.26323181607904
1.22,-15.54,-2.18,15.739517146342196
0.65,-11.55,-0.77,11.593873382092802
0.3,-8.17,0.44,8.187337784652591
-0.29,-5.68,1.49,5.8793366972814205
-1.44,-4.14,2.15,4.882181889278604
-2.76,-3.51,2.34,5.041160580659973
-4.09,-3.66,2.25,5.931795680904729
-5.46,-3.99,1.97,7.04362122774926
-6.71,-3.8,1.7,7.896461232729506
-7.63,-2.95,1.59,8.333516664650045
-8.31,-1.53,1.63,8.605457570635044
-8.68,-0.22,1.54,8.818299155732923
-8.96,0.28,1.46,9.08248864574022
-9.44,0.08,1.55,9.566739256402885
-9.92,-0.73,1.42,10.047671372014513
-10.24,-1.59,1.39,10.455515290983987
-10.18,-2.11,1.16,10.460884283845225
-9.7,-2.31,0.81,10.004109155741954
-9.05,-2.69,0.39,9.449375640750027
-8.6,-3.16,0.02,9.162204974786365
-8.39,-3.2,-0.28,8.98390227017191
-8.21,-3.06,-0.6,8.782237755834217
-8.04,-3.38,-1.04,8.783370651407122
-7.73,-4.71,-1.54,9.18197146586723
-7.14,-7.21,-2.17,10.376540849435326
-6.56,-10.32,-2.75,12.533894047741107
-6.24,-13.68,-3.6,15.46091847207015
-5.95,-17.39,-5.08,19.068848942712822
-5.28,-19.57,-6.98,21.43790334897515
-4.16,-19.61,-8.91,21.93731524138722
-2.27,-19.61,-9.5,21.907875296340357
0.97,-19.61,-8.22,21.28523901674585
4.66,-19.6,-6.97,21.3179853644757
8.78,-19.61,-6.08,22.32950738372882
12.96,-19.61,-4.93,24.017048111705986
16.24,-19.61,-3.28,25.671932143880404
18.85,-19.61,-1.98,27.272605302757565
19.03,-19.57,-1.09,27.318746310912584
16.19,-18.14,-1.04,24.336337029224428
13.02,-15.18,-1.26,20.03847299571502
11.2,-12.38,-1.44,16.756431601030094
10.61,-10.19,-1.32,14.769922139266678
10.42,-8.55,-1.41,13.552379864806031
9.69,-7.03,-1.64,12.083319080451364
8.35,-5.31,-1.42,9.99674947170329
6.89,-3.52,-0.91,7.790417190369204
5.76,-2.12,-0.27,6.143687817589692
5.09,-1.12,0.34,5.222844052812605
4.78,-0.11,0.77,4.842871049284711
4.68,1.13,0.87,4.892463592097544
4.72,2.61,0.9,5.468134965415539
4.79,4.19,0.9,6.427301144337334
4.82,5.55,0.97,7.414566743917004
4.76,6.42,1.17,8.077307719778911
4.63,6.6,1.35,8.174313426826744
4.38,6.06,1.43,7.612680211331617
4.09,5.1,1.45,6.696312418040245
3.95,4.24,1.45,5.973491441359903
4.15,3.61,1.46,5.690887452761652
4.78,3.21,1.33,5.909433136943002
5.64,2.98,1.01,6.458335698924298
6.5,2.78,0.59,7.0941172812408455
7.19,2.55,0.2,7.631421885861114
7.74,2.37,-0.25,8.098580122465913
8.36,2.15,-0.99,8.688624747334872
9.29,1.53,-1.62,9.553501975715502
10.65,-0.41,-2.06,10.85514624498445
12.48,-5.01,-2.13,13.615704168349136
14.98,-12.78,-1.5,19.747880898972426
18.23,-18.93,-3.57,26.52211718547371
19.61,-19.61,-6.93,28.58547008534231
19.61,-19.61,-7.71,28.784514934248936
19.61,-19.61,-9.04,29.168918389271823
18.84,-19.59,-9.93,28.936457972599204
16.71,-19.61,-10.2,27.709496567061624
14.21,-19.61,-9.83,26.13627938326341
11.33,-19.61,-9.01,24.374189217284748
8.24,-19.61,-7.65,22.604694202753556
5.48,-19.61,-5.99,21.224104221379992
3.38,-18.89,-4.08,19.618942377202703
2.07,-16.01,-2.26,16.30069323679211
1.26,-12.49,-0.73,12.574601385332262
0.82,-9.55,0.48,9.59715061880348
0.41,-7.31,1.31,7.437761760099606
-0.14,-5.71,2.02,6.058390875471803
-1.13,-4.76,2.6,5.540261726669598
-2.23,-4.49,2.73,5.708406082261493
-3.24,-4.53,2.7,6.189386076179123
-4.24,-4.14,2.76,6.537185938918977
-5.26,-3.27,2.72,6.764532504172036
-6.14,-2.0,2.63,6.972553334324521
-6.65,-0.78,2.49,7.143598532952423
-7.09,-0.26,2.13,7.40760420108958
-7.65,-0.69,1.71,7.869097788183853
-8.07,-1.67,1.51,8.3781799932921
-8.33,-2.48,1.47,8.814771693016219
-8.67,-2.6,1.35,9.151579098712965
-9.12,-2.3,1.16,9.476813810558903
-9.53,-2.07,0.96,9.799357121770797
-9.7,-1.95,0.78,9.924761961881
-9.54,-2.02,0.54,9.766452784916332
-9.04,-2.47,0.32,9.376827821816928
-8.57,-3.2,-0.0,9.147945124452812
-8.23,-4.28,-0.35,9.2829844338984
-8.1,-5.55,-0.64,9.839822152864349
-8.05,-6.68,-0.84,10.494307980996174
-7.65,-7.88,-1.11,11.038523451983966
-6.88,-10.02,-1.85,12.294604507669208
-6.0,-13.77,-3.35,15.389457430331973
-5.11,-18.1,-5.21,19.515793604155583
-4.08,-19.61,-7.11,21.254425421544568
-2.85,-19.61,-8.38,21.515087729312192
-1.08,-19.61,-8.16,21.267442253359945
1.52,-19.6,-7.18,20.92899424243793
4.43,-19.61,-6.87,21.245561889486478
8.75,-19.61,-7.04,22.598145941647516
13.63,-19.61,-6.05,24.6359797856712
17.31,-19.61,-4.67,26.570605939646917
19.41,-19.61,-3.44,27.805283670554417
18.94,-19.56,-2.5,27.34167514985137
15.88,-18.28,-2.11,24.306067143822343
12.81,-15.75,-1.88,20.388550708669804
10.76,-11.19,-0.84,15.546681317889036
10.47,-9.53,-0.73,14.176554588474591
9.69,-8.06,-0.99,12.642776593770847
8.49,-6.56,-1.05,10.780361775005511
7.19,-4.96,-0.7,8.76285912245541
6.13,-3.44,-0.16,7.031080997968947
5.52,-2.18,0.38,5.9470328736269815
5.31,-1.09,0.9,5.494924931243373
5.33,0.06,1.2,5.463744137493995
5.45,1.3,1.32,5.756292209400075
5.52,2.62,1.42,6.273053482953895
5.38,3.98,1.61,6.883087969799601
5.07,5.21,1.94,7.524134501721776
4.75,5.97,2.26,7.956820973227938
4.51,5.88,2.46,7.808079149188998
4.39,4.98,2.42,7.066038494092712
4.43,3.8,2.3,6.273348388221397
4.74,2.95,2.14,5.979105284237768
5.29,2.72,1.9,6.244397488949595
5.89,2.89,1.62,6.757854689174664
6.49,3.13,1.18,7.301328646212277
7.12,3.24,0.71,7.854686499154502
7.72,3.31,0.28,8.404338165495247
8.12,3.53,-0.02,8.85413462739301
8.37,3.43,0.0,9.045540337647054
8.87,2.01,-0.15,9.096125548825718
10.39,-1.65,-0.79,10.54981990367608
13.25,-8.43,-1.41,15.767545782397464
17.05,-16.93,-2.27,24.134628648479342
19.5,-19.61,-5.23,28.145248266803403
19.61,-19.61,-7.69,28.779164338111
19.61,-19.61,-9.85,29.430030581023868
19.06,-19.59,-10.88,29.418125365155408
17.36,-19.6,-11.23,28.48934011169792
15.06,-19.61,-10.54,26.87837978747975
12.11,-19.61,-9.05,24.76099149872638
8.74,-19.61,-7.13,22.62247997015358
5.85,-19.54,-5.66,21.167656932216182
3.87,-17.89,-4.02,18.74004802555212
2.42,-14.71,-2.14,15.060547798802007
1.2,-11.82,-0.39,11.887156935112785
0.15,-9.21,0.87,9.25221595078714
-0.55,-6.79,1.3,6.9351712307628
-1.13,-5.12,1.6,5.481906602633796
-1.89,-4.31,1.84,5.053098059606601
-2.68,-4.21,1.59,5.2378048837275335
-3.38,-4.24,1.21,5.555726775139324
-3.96,-3.9,1.09,5.663894419919919
-4.42,-3.0,1.07,5.448054698697509
-4.83,-1.68,1.06,5.222537697326846
-5.24,-0.46,0.83,5.3252323892953255
-5.56,-0.09,0.54,5.586886431636139
-5.92,-0.25,0.72,5.968860862844769
-6.35,-0.59,0.99,6.453735352491609
-6.9,-1.0,1.19,7.072913119783107
-7.57,-1.65,1.49,7.889708486376413
-8.3,-2.32,1.68,8.78036445712819
-9.07,-2.65,1.73,9.606263581642969
-9.75,-2.56,1.6,10.20666938819907
-10.05,-2.34,1.22,10.390692950905631
-9.76,-2.45,0.68,10.085757284408544
-9.13,-2.91,0.29,9.586923385528854
-8.66,-3.59,-0.19,9.376555870894174
-8.37,-4.79,-0.71,9.669803514032742
-8.09,-6.83,-1.16,10.65094362016812
-7.61,-9.42,-1.7,12.228593541368523
-6.88,-12.51,-2.79,14.547116552774298
-6.06,-16.29,-4.04,17.844027011860298
-5.53,-19.22,-5.69,20.79339799070849
-4.79,-19.61,-7.4,21.500144185563038
-3.63,-19.61,-8.39,21.63610639648456
-1.5,-19.61,-8.84,21.5626459415351
1.73,-19.6,-8.95,21.61609122852696
6.12,-19.61,-9.04,22.443887809379195
12.04,-19.61,-8.69,24.59735351618137
16.27,-19.61,-7.07,26.44333375351905
18.95,-19.61,-5.15,27.752064788047758
19.61,-19.58,-3.0,27.87343717592073
18.26,-18.15,-1.67,25.79998062014776
14.42,-15.33,-1.33,21.088247912048075
11.46,-12.96,-1.1,17.335028122273123
10.45,-11.0,-0.68,15.187656172036553
10.57,-9.34,-0.46,14.112834584164869
10.34,-8.1,-0.75,13.156295071181704
9.25,-7.13,-1.02,11.72347218190925
7.72,-5.87,-0.85,9.73538905231835
6.32,-4.14,-0.22,7.558465452722531
5.37,-2.4,0.6,5.912436046165743
4.91,-1.09,1.38,5.215419446219067
4.86,-0.23,1.91,5.2269111337385485
5.03,0.53,2.02,5.446301497346617
5.19,1.42,1.93,5.716414960445052
5.17,2.55,1.84,6.051198228450296
4.95,3.78,1.79,6.480354928551368
4.67,4.75,1.79,6.89749954693728
4.46,5.04,1.86,6.982320531170135
4.35,4.52,1.9,6.554609065382922
4.3,3.55,1.91,5.894115709756639
4.33,2.63,1.84,5.389935064543913
4.59,2.13,1.63,5.316192246335717
5.18,1.98,1.25,5.6846547828342215
5.98,2.02,0.76,6.357546696643289
6.8,2.09,0.18,7.116213880990368
7.55,2.18,-0.3,7.864152846937806
8.21,2.3,-0.76,8.55988901797214
8.76,2.46,-1.23,9.18161750455768
9.25,2.3,-1.42,9.63685114547278
9.91,1.02,-1.18,10.031993819774812
11.16,-2.45,-0.99,11.468574453697371
13.15,-8.91,-0.84,15.906482955072123
16.14,-16.85,-2.26,23.4420498250473
19.01,-19.61,-5.76,27.912538401227504
19.61,-19.61,-7.29,28.67487227521685
19.61,-19.61,-8.32,28.95387020762509
18.37,-19.59,-9.6,28.519905329436146
16.07,-19.6,-10.49,27.430730941774048
13.87,-19.61,-10.37,26.162299210887408
11.31,-19.61,-9.44,24.527164532411813
8.16,-19.61,-7.81,22.630373395063547
5.59,-19.61,-5.75,21.18638005889633
4.1,-19.24,-3.89,20.05292248027703
3.21,-16.97,-2.25,17.416874001955687
2.45,-13.88,-0.81,14.117825611615975
1.76,-11.04,0.26,11.18243265126153
1.12,-8.92,1.02,9.04771794432165
-0.42,-6.66,2.19,7.023396614174655
-1.31,-6.52,2.39,7.06672484252783
-2.2,-6.48,2.39,7.2486205584235135
-2.92,-6.0,1.86,6.927192793621382
-3.38,-4.92,1.16,6.080822312812634
-3.68,-3.48,0.71,5.11438168305808
-4.05,-2.02,0.42,4.545250268137059
-4.57,-1.01,0.0,4.680277769534625
-5.15,-0.79,-0.37,5.223360986950835
-5.77,-1.17,-0.42,5.90238934669681
-6.49,-1.65,-0.26,6.701507293139358
-7.3,-1.84,0.23,7.531832446357261
-8.23,-1.63,0.76,8.424215096968975
-9.22,-1.24,1.25,9.386612807610636
-10.1,-1.02,1.49,10.260141324562737
-10.53,-1.29,1.27,10.684470038331334
-10.28,-2.05,0.9,10.52097428948479
-9.45,-2.86,0.46,9.88401234317319
-8.51,-3.46,-0.02,9.18651729438311
-7.91,-3.92,-0.56,8.845795611475545
-7.72,-4.55,-1.05,9.022383277161309
-7.69,-5.69,-1.29,9.652787162265623
-7.61,-7.55,-1.62,10.841540480946422
-7.25,-10.53,-2.46,13.01902454103225
-6.5,-15.07,-3.64,16.81084471405289
-5.57,-18.98,-5.2,20.452513292991647
-4.59,-19.61,-6.96,21.30872591217035
-3.14,-19.61,-7.84,21.351283333795184
-0.74,-19.61,-7.77,21.106221831488455
2.44,-19.6,-6.68,20.85032373849385
6.2,-19.61,-5.88,21.39080409895804
11.05,-19.61,-5.24,23.110867573503164
15.91,-19.61,-4.07,25.578215340402465
19.05,-19.61,-2.64,27.46678357580297
19.61,-19.61,-1.87,27.795702905305344
17.56,-19.6,-1.74,26.373115098524103
14.27,-18.82,-1.91,23.695429939125397
12.41,-16.62,-1.67,20.809166249516103
12.17,-13.82,-1.03,18.44348665518535
12.27,-11.13,-0.6,16.57678497176096
11.6,-8.88,-0.62,14.621860346754788
10.09,-6.98,-0.71,12.28953213104551
8.28,-5.28,-0.54,9.835059735456618
6.69,-3.8,-0.05,7.694062645962794
5.57,-2.69,0.55,6.20995169063335
4.95,-1.81,1.02,5.368333074614503
4.7,-0.89,1.33,4.964977341338025
4.69,0.28,1.41,4.905364410520384
4.72,1.72,1.44,5.225935322982863
4.65,3.31,1.51,5.904125676169165
4.41,4.65,1.61,6.607775722586232
4.13,5.28,1.71,6.918048857878932
3.96,5.1,1.64,6.661921644690817
4.0,4.31,1.45,6.056285990605133
4.22,3.32,1.23,5.5085115957035065
4.49,2.57,1.12,5.293335432409323
4.74,2.24,1.02,5.340936247513165
5.05,2.27,0.88,5.606228678889223
5.54,2.48,0.6,6.099344227046052
6.13,2.68,0.34,6.698873039549265
6.64,2.88,0.05,7.2378518912727134
7.09,2.98,-0.39,7.700688280926582
7.61,2.93,-0.69,8.18370942788171
8.25,2.52,-0.34,8.632989053624476
9.05,1.23,0.21,9.135617111065898
10.38,-1.64,0.04,10.5088343787501
12.68,-6.87,-0.76,14.441499229650638
15.91,-14.92,-1.82,21.88714005986164
18.95,-19.61,-4.8,27.68925062185685
19.61,-19.61,-7.74,28.79256501251669
19.61,-19.61,-9.34,29.26328416292334
19.19,-19.6,-10.47,29.36046661754544
17.26,-19.59,-11.22,28.417672318471126
14.51,-19.61,-11.24,26.8594452660512
11.52,-19.61,-10.19,24.92184985108449
8.39,-19.61,-8.47,22.949620911901796
5.62,-19.61,-6.86,21.521991078894164
3.74,-19.27,-5.61,20.41549901422936
2.34,-17.35,-3.89,17.934051410654536
1.31,-14.5,-1.71,14.659133671537347
0.81,-11.55,-0.1,11.57879959235844
0.67,-8.96,1.03,9.04385979546344
0.37,-6.81,1.71,7.031152110429698
-0.29,-5.19,2.12,5.613786600860421
-1.17,-4.45,2.47,5.22228877026156
-2.1,-4.03,2.61,5.240515241844069
-3.02,-3.8,2.3,5.371256836160416
-3.72,-3.59,2.09,5.576253222370735
-4.28,-2.9,2.05,5.561555537796957
-4.96,-1.84,2.0,5.655722765482764
-5.9,-0.97,1.86,6.261828806347232
-7.08,-0.83,1.49,7.282540765419717
-8.35,-1.36,1.17,8.540550333555794
-9.31,-1.89,1.2,9.575395553187349
-9.9,-2.3,1.24,10.23902339092943
-10.26,-2.35,1.23,10.597310979677816
-10.5,-2.15,1.11,10.775184453177587
-10.51,-2.19,0.79,10.764771246988948
-10.22,-2.51,0.45,10.53332805907041
-9.98,-2.73,0.06,10.346830432552764
-9.7,-3.25,-0.24,10.232795317018708
-9.35,-4.27,-0.5,10.291034933377691
-9.18,-5.46,-0.74,10.70661477779041
-8.91,-6.93,-0.87,11.321214599149688
-8.27,-9.13,-1.29,12.386036492760708
-7.36,-12.48,-2.24,14.660750321862794
-6.38,-16.89,-3.74,18.438115413458068
-5.56,-19.55,-5.51,21.058874613805934
-4.58,-19.61,-7.27,21.40984353048849
-3.13,-19.61,-8.14,21.461793960431173
-0.54,-19.61,-7.85,21.12974680397283
3.02,-19.6,-7.6,21.237711741145752
7.34,-19.61,-7.61,22.27868488039633
12.85,-19.61,-7.16,24.51408166748247
