x,y,z,a
2.65,-4.65,-0.81,5.413049048364517
2.15,-8.33,-2.35,8.918178065053423
0.81,-14.04,-4.34,14.71778855670919
-0.43,-18.92,-7.74,20.44648869610624
-0.82,-19.61,-11.67,22.834478316791035
-0.11,-19.61,-12.33,23.164479273232107
0.99,-19.61,-9.77,21.93137250606993
1.21,-19.6,-8.67,21.46608953675541
1.57,-19.61,-9.43,21.816092684071545
2.37,-19.61,-10.22,22.239995503596667
1.62,-19.61,-10.19,22.15880411935626
-0.64,-19.58,-9.2,21.643151341706226
-2.8,-18.19,-7.78,19.981103573126287
-4.24,-15.08,-6.66,17.021739041590315
-4.97,-12.36,-5.78,14.521670014154708
-5.2,-10.81,-4.94,12.973037423826389
-5.48,-10.13,-4.1,12.22527300308668
-6.08,-9.86,-3.37,12.06411621296811
-6.78,-9.53,-2.76,12.016942206734624
-7.32,-8.79,-2.1,11.629982803082727
-7.67,-7.44,-1.28,10.762011893693485
-7.91,-5.63,-0.35,9.715322948826763
-8.09,-3.72,0.57,8.92252206497692
-8.27,-2.07,1.38,8.636098656222032
-8.46,-0.87,1.92,8.718652418808771
-8.56,-0.24,2.17,8.834030790075388
-8.45,-0.06,2.18,8.726883750801314
-8.12,-0.09,2.18,8.40802592764794
-7.71,-0.12,1.82,7.922808845352764
-7.33,-0.19,1.37,7.459349837619898
-7.12,-0.4,1.13,7.2202008282318575
-6.94,-0.65,0.75,7.010606250532118
-6.6,-0.86,0.28,6.661681469418964
-6.07,-1.14,-0.33,6.184933306026832
-5.32,-1.73,-0.79,5.649725657056279
-4.43,-2.63,-0.95,5.238730762312565
-3.62,-3.47,-1.1,5.133741325777916
-3.09,-4.29,-1.38,5.464119325197794
-2.58,-5.71,-1.91,6.550465632304317
-1.81,-8.05,-2.68,8.675309792739393
-0.9,-10.97,-3.93,11.687420587965509
-0.41,-14.09,-5.56,15.152880914202422
-0.89,-17.23,-6.99,18.61518466199033
-2.12,-19.4,-7.7,20.979618680996087
-3.37,-19.61,-7.89,21.404698082430407
-4.12,-19.61,-7.94,21.553888280308037
-4.17,-19.61,-7.89,21.545140983525727
-3.04,-19.6,-8.12,21.43212541956584
-0.22,-19.61,-7.99,21.17641612738095
3.31,-19.61,-7.68,21.31878514362392
5.76,-19.61,-7.21,21.6728816727264
6.34,-19.57,-6.59,21.601124970704653
5.63,-18.08,-5.58,19.74131961141402
4.57,-15.03,-4.32,16.292581133755327
3.5,-11.83,-3.34,12.781021085969618
2.66,-9.02,-2.43,9.71292437940294
2.0,-6.67,-1.5,7.123124314512558
1.45,-4.72,-0.66,4.981616203603003
1.17,-3.2,0.01,3.4071982625024924
1.29,-2.25,0.36,2.618434646883516
1.74,-1.94,0.37,2.632128416320146
2.28,-2.03,0.03,3.052900260408125
2.69,-2.24,-0.47,3.531939976839924
3.0,-2.21,-0.69,3.789485453198099
3.31,-1.7,-0.6,3.7690980353394896
3.56,-0.78,-0.25,3.65301245549478
3.66,0.29,0.28,3.682132534279558
3.64,1.33,0.79,3.9550726921258974
3.54,2.17,1.25,4.336242613138706
3.44,2.68,1.55,4.62801253239444
3.4,2.97,1.6,4.789665959124916
3.5,3.13,1.68,4.9869128727099294
3.62,3.22,1.7,5.134471735242098
3.63,3.27,1.76,5.193014538781881
3.52,3.21,1.79,5.089066712079927
3.34,2.95,1.61,4.738164201460308
3.22,2.54,1.26,4.2904079060154645
3.31,2.01,0.4,3.893096453981072
3.3,0.77,-0.73,3.4663813985192107
2.99,-1.94,-1.45,3.847882534589641
2.61,-6.86,-2.39,7.719054346226615
2.74,-14.13,-4.25,15.007564759147302
3.28,-19.23,-7.49,20.89620539715285
3.96,-19.61,-10.27,22.48792120228101
3.68,-19.61,-10.42,22.50935139003343
2.51,-19.61,-9.89,22.10575264495647
2.9,-19.59,-9.57,21.99461297681776
4.0,-19.61,-9.74,22.25802551889992
3.02,-19.61,-9.83,22.142750506655677
0.42,-19.61,-9.38,21.74196173301756
-1.54,-19.61,-8.48,21.420413161281463
-2.34,-19.6,-7.5,21.116003409736415
-2.69,-18.67,-6.42,19.92539585554074
-3.06,-16.33,-5.13,17.388197146340385
-3.93,-13.76,-3.85,14.819075544716004
-5.29,-11.62,-2.89,13.090477455005225
-6.63,-10.13,-2.4,12.342357959482458
-7.45,-9.26,-2.18,12.083149423887797
-7.66,-8.81,-2.02,11.84787322687072
-7.41,-8.45,-1.85,11.390043898071683
-6.76,-6.98,-1.07,9.77562785707394
-6.67,-5.9,-0.6,8.92518347150354
-6.63,-4.8,-0.15,8.186537729712114
-6.48,-3.89,0.14,7.559239379725979
-6.23,-3.25,0.25,7.031208999880462
-6.01,-2.68,0.34,6.589241230976447
