x,y,z,a
0.86,-1.1,-2.3,2.69065047897344
2.15,-4.73,-3.23,6.117867275448202
4.43,-10.56,-6.26,13.050904183235737
8.5,-16.57,-11.36,21.81431869208846
13.88,-18.23,-13.67,26.68063342576409
16.75,-15.39,-13.27,26.3345305635016
17.61,-12.07,-12.59,24.78517903909512
19.15,-13.69,-15.65,28.26766881085173
18.82,-18.26,-19.07,32.42352386771062
13.95,-19.61,-19.57,31.01837358727888
7.22,-19.61,-17.77,27.4308840542918
2.13,-19.0,-15.7,24.739177431757916
0.14,-16.74,-14.16,21.92607580028857
0.52,-14.97,-12.97,19.813939537608366
1.51,-14.08,-11.96,18.535590090417948
1.89,-13.04,-10.98,17.15150430720291
1.5,-11.46,-9.89,15.211630418860432
0.67,-9.66,-8.69,13.010787831641863
-0.41,-7.92,-7.49,10.908464603233584
-1.61,-6.42,-6.47,9.25577657465866
-2.8,-5.21,-5.72,8.228152891141486
-3.84,-4.18,-5.23,7.718218706411474
-4.61,-3.28,-4.84,7.445542290525251
-5.08,-2.64,-4.31,7.166037956918732
-5.41,-2.18,-3.67,6.891255328312832
-5.74,-1.72,-3.03,6.714677952068885
-6.07,-1.14,-2.5,6.662919780396579
-6.36,-0.53,-2.07,6.709351682539827
-6.61,-0.1,-1.82,6.8567120400378485
-6.38,-0.08,-1.7,6.603090185663073
-5.74,-0.38,-1.64,5.981772312617724
-5.29,-0.52,-1.64,5.562742129561642
-5.02,-0.28,-1.59,5.273224819785327
-4.92,0.06,-1.32,5.094349811310566
-5.15,0.2,-1.07,5.263781910375847
-5.68,0.25,-0.78,5.738754220211909
-6.07,0.11,-0.32,6.079424314850873
-6.1,-0.3,0.01,6.107380780662035
-6.14,-0.98,-0.01,6.217724664216003
-6.52,-2.05,-0.27,6.840014619867416
-7.35,-3.61,-0.86,8.233723337591565
-8.32,-5.86,-2.03,10.377037149398667
-8.85,-9.38,-3.47,13.35469205934753
-8.59,-14.19,-5.62,17.51366894742504
-8.02,-18.56,-8.93,22.102916097203103
-7.52,-19.61,-11.96,24.16907321350986
-5.46,-19.61,-12.63,23.955805141969243
-1.04,-19.61,-12.27,23.155703401106173
4.92,-19.6,-13.54,24.324843267737617
11.41,-19.61,-14.75,27.061091995704828
15.76,-19.61,-13.77,28.680003486750135
13.86,-19.45,-11.49,26.50324885745142
8.03,-17.79,-10.38,22.10677271787992
3.38,-16.51,-10.38,19.79264762481261
2.12,-16.27,-10.66,19.566371661603487
3.59,-15.67,-10.18,19.028121294547184
5.47,-14.3,-9.1,17.810696224460177
6.03,-12.41,-7.92,15.908972311246256
5.36,-10.52,-6.94,13.695386084371624
4.32,-8.96,-6.34,11.795744995548183
3.53,-7.78,-5.94,10.40542646891515
3.12,-6.79,-5.39,9.21360949899658
2.96,-5.86,-4.78,8.120935906655095
2.94,-5.02,-4.23,7.1928367143985685
2.96,-4.32,-3.64,6.377585750109519
2.86,-3.6,-2.84,5.404183564609922
2.69,-2.79,-1.95,4.338513570337195
2.59,-1.95,-1.32,3.5004285451927166
2.61,-1.17,-0.99,3.0267309097440425
2.7,-0.49,-0.75,2.8447495496088933
2.63,0.08,-0.49,2.676452876476625
2.41,0.55,-0.24,2.483586116888239
2.11,0.98,0.21,2.3359366429764314
1.77,1.44,0.83,2.428044480646926
1.43,1.84,1.31,2.673312551872676
1.09,2.19,1.63,2.939574799184399
0.75,2.44,1.91,3.188134250623709
0.44,2.56,2.19,3.397543230041378
0.19,2.51,2.32,3.4232440754348787
-0.01,2.1,1.81,2.7723996825854678
-0.09,1.3,0.76,1.5085423427932012
0.15,0.21,-0.25,0.3593048844644336
0.51,-1.18,-0.99,1.6225288903437127
0.78,-3.03,-1.68,3.5512955382507942
0.97,-5.64,-3.05,6.484828448000764
1.31,-9.53,-5.17,10.920892820644289
2.28,-13.52,-8.78,16.28119160258241
4.78,-14.53,-11.79,19.31251925565383
7.88,-12.99,-12.5,19.674463143882733
10.48,-10.76,-12.75,19.70204304126859
13.32,-9.94,-13.78,21.589682721151785
15.91,-11.66,-15.79,25.266733069393837
