x,y,z,a
19.6,-19.6,-13.0,30.615682255994237
19.28,-19.61,-13.23,30.51726396648297
17.72,-19.61,-13.44,29.65103876763848
15.63,-19.61,-13.06,28.273885477592216
13.37,-19.61,-11.92,26.559280863758342
11.05,-19.61,-10.44,24.812259066840326
8.9,-19.61,-8.97,23.328587612626706
6.75,-19.61,-7.72,22.129460002449225
4.4,-19.2,-7.06,20.92471266230435
2.0,-17.96,-8.03,19.77479456277612
-0.14,-16.93,-9.63,19.477715471789807
-2.01,-16.73,-10.39,19.796087997379686
-3.81,-16.82,-10.25,20.062178346331187
-5.59,-16.54,-9.24,19.753412363437363
-7.31,-15.72,-7.74,18.98583945997648
-8.93,-14.3,-6.52,18.076097477055164
-10.48,-12.45,-6.24,17.429013167704017
-12.19,-10.39,-7.34,17.61884786244549
-14.35,-8.43,-9.11,18.973125730885776
-16.74,-7.2,-10.1,20.83452903235396
-18.18,-6.85,-9.94,21.82288935956923
-17.06,-6.91,-9.13,20.546255133235352
-13.54,-6.99,-8.05,17.233519663725108
-9.66,-7.34,-6.69,13.854504682593312
-6.99,-8.01,-5.3,11.878981437816964
-5.3,-8.61,-4.26,10.971312592392945
-3.9,-9.06,-3.63,10.510494755243446
-2.43,-9.62,-3.34,10.469235884246755
-0.82,-10.73,-3.41,11.288640307849304
0.76,-12.8,-3.93,13.411282563573106
2.09,-15.95,-4.82,16.79294494720923
3.23,-18.96,-5.73,20.06856746257689
4.71,-19.61,-6.37,21.149777776610325
6.73,-19.61,-6.84,21.83187119786117
8.8,-19.61,-6.91,22.57742677986134
10.48,-19.6,-6.6,23.185133167614115
11.61,-19.61,-6.1,23.59140097577929
12.17,-19.61,-5.74,23.78252719960602
12.32,-19.61,-5.58,23.821647717989617
12.42,-19.61,-5.43,23.83890517620304
12.62,-19.61,-4.68,23.78484601589844
12.65,-19.61,-3.36,23.576772467833678
12.33,-18.75,-1.91,22.5219781546826
11.82,-15.9,-0.77,19.82713544615056
11.45,-12.32,-0.11,16.819542205422835
11.4,-8.81,0.37,14.412251732467068
11.6,-5.51,1.43,12.921493721702612
11.59,-2.56,2.77,12.188297666204251
11.17,-0.22,3.79,11.797516687845794
10.62,1.3,4.43,11.580125215212483
10.23,2.06,5.09,11.61053831654674
9.88,2.51,5.76,11.70863356673186
9.76,3.06,6.1,11.909290491041018
9.45,3.92,6.02,11.87052231369791
9.13,4.82,5.53,11.71196823766185
8.9,5.47,4.74,11.471638941319588
8.87,5.65,3.89,11.213005841432528
8.88,5.47,3.22,10.91529660613948
8.63,5.07,2.88,10.415190828784656
8.06,4.63,2.86,9.725230074399269
7.36,4.18,3.13,9.024350392133496
6.67,3.56,3.21,8.21380545179882
6.0,2.77,2.91,7.220872523455874
5.36,1.89,2.23,6.105292785772031
4.8,1.07,1.22,5.066882670834208
4.51,0.19,-0.24,4.520376090548219
4.77,-1.3,-1.96,5.318317403089063
5.68,-3.99,-3.43,7.74257063254834
7.31,-8.4,-4.95,12.186000164122763
9.81,-14.76,-6.62,18.91872352987907
12.72,-19.26,-7.68,24.325468135269254
15.19,-19.61,-8.36,26.17590113062013
15.92,-19.61,-8.52,26.65687341006068
14.7,-19.61,-8.47,25.930349014234267
12.79,-19.6,-8.99,25.071182660576667
11.0,-19.61,-10.01,24.6120336421028
8.92,-19.61,-10.68,24.045392490038505
5.85,-19.61,-9.35,22.498824413733264
2.47,-19.61,-7.12,21.00826980024771
-0.15,-19.61,-5.39,20.337814533523503
-1.69,-19.61,-4.38,20.164141439694376
-2.4,-19.6,-4.07,20.161470680483607
-2.6,-18.77,-4.23,19.41560712416689
-2.79,-16.52,-4.95,17.469888379723553
-4.24,-13.14,-5.63,14.91087187256332
-5.15,-9.78,-5.64,12.408887943728075
-4.6,-9.47,-5.99,12.11284442234771
-3.45,-11.75,-4.65,13.099141193223318
-3.3,-13.46,-2.97,14.1733023674795
-4.43,-13.56,-2.81,14.539415394024616
-7.86,-10.0,-2.64,12.99035026471573
-10.62,-6.66,-4.55,13.335760195804362
-11.98,-6.61,-5.75,14.841664327156844
-13.1,-7.34,-5.59,16.022911720408374
-13.45,-6.93,-5.3,16.03176222378563
-12.79,-5.62,-4.91,14.80799108589683
-11.5,-4.26,-3.96,12.88717191628947
-10.26,-3.51,-3.24,11.31747763417273
-9.72,-3.8,-2.87,10.823830190833558
-9.33,-5.65,-2.46,11.181368431457752
-6.58,-14.63,-3.07,16.332734002609605
-4.75,-18.92,-4.28,19.97116170882405
-2.32,-19.61,-6.55,20.80473503796672
1.43,-19.61,-9.24,21.724976409653475
6.32,-19.61,-10.97,23.3417094489671
11.31,-19.6,-11.15,25.226941947053355
