x,y,z,a
-6.05,-11.71,-2.91,13.49795169646121
-7.16,-11.65,-2.62,13.923092328933253
-8.01,-11.96,-2.34,14.583459808975372
-8.65,-11.98,-1.9,14.898083769397998
-9.17,-11.11,-1.17,14.45302390505184
-9.63,-9.35,-0.68,13.439561004735236
-9.8,-7.36,-0.66,12.273760629896609
-9.56,-5.67,-0.61,11.131693492007404
-9.06,-4.46,-0.62,10.11729212783737
-8.65,-3.72,-0.96,9.464803220352762
-8.59,-3.18,-1.36,9.260134988216963
-8.82,-1.8,-1.35,9.102466698648229
-8.56,-0.96,-1.11,8.68488917603443
-8.0,-0.23,-0.92,8.056010178742328
-7.22,0.23,-0.79,7.266732415604692
-6.41,0.39,-0.66,6.455679669872104
-5.76,0.39,-0.54,5.798387706940611
-5.35,0.46,-0.48,5.391150155579048
-5.03,0.62,-0.45,5.088005503141678
-4.66,0.69,-0.37,4.725314804327856
-4.21,0.6,-0.25,4.259882627491044
-3.75,0.17,-0.1,3.7551830847509953
-3.46,-0.65,0.03,3.520653348456789
-3.43,-2.04,0.18,3.994859196517445
-3.75,-4.85,0.14,6.132258963872937
-4.55,-10.41,-0.13,11.361668011344108
-5.69,-17.41,-1.3,18.3623037770319
-6.86,-19.61,-3.47,21.063062455398075
-6.98,-19.61,-3.78,21.15563518309011
-5.55,-19.61,-2.88,20.582735483895235
-3.3,-19.59,-2.66,20.043295637195
-0.24,-19.6,-2.68,19.78383178254405
3.86,-19.61,-3.03,20.21466299496482
8.35,-19.61,-2.34,21.441786306182607
10.98,-19.61,-1.16,22.504623969309066
10.9,-19.61,-0.24,22.43701629005069
9.26,-19.56,0.44,21.645664692958725
7.78,-17.95,0.34,19.566463655959907
7.16,-14.58,0.34,16.246771987074847
6.98,-11.27,0.83,13.282401891224342
6.65,-8.57,1.2,10.913633675362208
5.98,-6.19,1.15,8.68325975656608
5.34,-4.03,0.92,6.752991929507987
4.88,-2.49,0.79,5.535214539654267
4.49,-1.76,0.73,4.877560865842681
4.14,-1.53,0.63,4.458407787540301
3.93,-1.21,0.55,4.14867448711031
3.85,-0.43,0.71,3.938464167667392
3.85,0.86,1.17,4.114729638749064
3.88,2.62,2.28,5.207417786196917
3.99,4.37,2.14,6.292582935488415
3.99,5.53,2.53,7.2733692330308655
3.96,6.1,2.95,7.848190874335307
4.12,6.18,3.16,8.071703661557454
4.34,5.99,3.23,8.071468267917554
4.44,5.66,3.14,7.849127340029591
4.33,5.17,2.95,7.360726866281618
4.04,4.58,2.7,6.677424653262664
3.76,3.95,2.42,5.96628024819485
3.65,3.31,2.18,5.388042316092182
3.7,2.68,1.86,4.9327477129891815
3.85,2.03,1.38,4.565939114793364
4.01,1.33,0.56,4.261760199729684
3.93,0.36,-0.51,3.979271290073096
3.56,-1.27,-1.48,4.059174792984407
3.34,-3.97,-1.71,5.462655032124946
3.61,-8.57,-1.37,9.399675526314724
4.12,-15.3,-2.13,15.987535770092904
4.56,-19.49,-4.96,20.6217191329918
4.7,-19.61,-6.97,21.33595556800773
4.35,-19.61,-6.61,21.14631646410315
5.51,-19.6,-5.86,21.186309258575456
8.93,-19.6,-5.99,22.35587171192392
10.1,-19.61,-7.68,23.35689405721574
6.49,-19.61,-8.45,22.317587235182927
1.71,-19.61,-7.57,21.08983404391794
-1.04,-19.61,-6.27,20.61423294716541
-1.97,-19.61,-5.24,20.393395989878684
-2.6,-18.96,-4.11,19.573801368155344
-4.03,-16.64,-3.12,17.403014106757485
-5.87,-14.12,-2.57,15.506005288274604
-6.84,-12.5,-2.07,14.398628406900428
-7.19,-11.81,-1.68,13.928194427132324
-7.67,-11.51,-1.35,13.8971759721175
-8.38,-11.0,-1.21,13.881228331815596
-8.58,-10.33,-1.15,13.477677841527449
-8.25,-9.46,-0.72,12.572688654380972
-7.7,-8.44,-0.9,11.460087259702693
-7.43,-7.53,-1.38,10.668186350078445
-7.54,-6.6,-1.78,10.17742600071354
-7.95,-5.49,-2.18,9.904291998926526
-8.64,-4.12,-2.29,9.842159315922498
-9.41,-2.68,-2.09,10.004928785353748
-10.02,-1.5,-1.7,10.273285745076889
-10.28,-0.74,-1.29,10.38701593336604
-10.15,-0.3,-0.98,10.201612617620803
-9.66,0.02,-0.7,9.68534976136639
-8.96,0.19,-0.49,8.975399712547626
-8.29,0.23,-0.35,8.300572269428175
-7.68,0.24,-0.3,7.689603370785778
-7.08,0.3,-0.23,7.09008462572909
-6.35,0.3,-0.1,6.3578691398927045
-5.58,-0.02,0.01,5.58004480268752
-4.87,-0.78,0.07,4.932565255523742
-4.25,-2.0,0.25,4.703721930556695
-3.88,-3.75,0.46,5.415579378053654
-3.81,-6.51,0.56,7.563716017937215
-4.37,-11.02,0.18,11.856209343630873
-5.54,-16.92,-0.69,17.81724164959324
-6.85,-19.61,-2.4,20.91015542744721
-7.34,-19.61,-3.43,21.21774257549563
-6.58,-19.61,-2.79,20.871813529255192
-4.6,-19.6,-2.64,20.304915660992044
-0.79,-19.6,-2.95,19.83649666649835
4.32,-19.61,-2.56,20.242729559029332
9.67,-19.61,-1.54,21.918772775864984
13.6,-19.61,-0.13,23.86480672454734
14.35,-19.61,1.29,24.333900221707164
11.96,-19.5,2.23,22.98400530803976
8.6,-17.42,2.19,19.55025575280283
6.17,-14.03,1.69,15.419659529315163
4.81,-11.54,0.98,12.540657877479951
4.09,-9.95,0.43,10.766406085597923
3.94,-8.62,-0.26,9.481329020764967
4.22,-7.13,-1.33,8.391316940742973
4.53,-5.37,-2.04,7.315695455662435
4.62,-3.65,-2.04,6.231251880641642
4.55,-2.05,-1.61,5.243767729409837
4.57,-0.52,-0.91,4.688645859947198
4.78,1.16,0.17,4.921676543618038
5.15,3.27,1.51,6.284544534013583
5.51,5.67,2.72,8.361064525525443
5.74,7.9,3.75,10.460406301860363
5.73,9.5,4.53,11.983480295807224
5.61,10.08,4.91,12.537408025584874
5.46,9.58,4.73,11.998370722727316
4.87,6.85,3.7,9.183104050374252
4.59,5.46,2.98,7.730465703953417
4.5,4.29,2.32,6.63600030138637
4.61,3.37,1.76,5.975499979081248
4.81,2.65,1.26,5.634376629228827
4.94,1.96,0.79,5.3730159128742585
4.92,1.23,0.16,5.073943239729825
4.68,0.35,-0.74,4.751052514969709
4.22,-0.93,-1.38,4.536264983441773
3.67,-3.2,-1.58,5.119111250988789
3.37,-7.33,-1.26,8.165378129639803
3.6,-13.78,-1.21,14.293792358922806
4.38,-19.0,-3.74,19.85376538594128
5.9,-19.61,-7.58,21.836174115444308
7.0,-19.61,-8.54,22.50519273412249
7.24,-19.61,-7.28,22.135223061898422
9.25,-19.59,-6.31,22.564279292722823
10.9,-19.61,-6.92,23.47868181989781
8.7,-19.61,-7.69,22.78987055689435
4.25,-19.61,-6.98,21.24464638444236
0.74,-19.61,-5.72,20.440599306282586
-1.01,-19.61,-4.79,20.211786165502545
-1.9,-19.2,-3.97,19.69799228347905
-2.91,-16.77,-2.96,17.276070154986055
-4.12,-13.73,-2.0,14.473676105260887
-5.03,-11.91,-1.49,13.014188411115002
-5.81,-11.75,-1.53,13.196950405301976
-6.33,-12.24,-1.49,13.8602525229521
-6.87,-12.21,-1.56,14.096616615344267
-7.12,-11.3,-1.32,13.421132590061095
-7.09,-9.72,-0.94,12.067729695348666
-6.9,-7.87,-0.56,10.481435970323911
-6.71,-5.95,-0.1,8.9686453826651
-6.58,-4.13,0.39,7.778521710453728
-6.55,-2.6,0.84,7.097048682374949
-6.7,-1.5,1.22,6.973406628040559
-7.05,-0.83,1.41,7.237368306228445
-7.62,-0.44,1.38,7.756442483510079
-8.24,-0.17,1.17,8.324385863233395
-8.77,0.06,0.88,8.81424415364131
-9.11,0.34,0.59,9.135414604712803
-9.16,0.55,0.32,9.182074928903598
-8.89,0.58,-0.02,8.908922493769941
-8.41,0.44,-0.25,8.425212163500692
-7.89,0.14,-0.27,7.895859674538294
-7.53,-0.1,-0.13,7.531785976778682
-7.32,-0.12,0.13,7.322137666009839
-7.04,-0.08,0.48,7.056798140800118
-6.6,-0.13,0.67,6.635194043884474
-6.16,-0.62,0.97,6.266649822672398
-6.38,-2.27,1.58,6.95368247765168
-7.62,-6.07,2.16,9.978722363108416
-9.38,-13.41,1.99,16.48552698581395
-10.86,-19.12,0.15,21.98946338590371
-11.03,-19.61,-2.61,22.650057395070768
-8.85,-19.61,-3.45,21.78938044093957
-4.01,-19.61,-3.86,20.38459712626178
3.08,-19.59,-3.96,20.222168528622245
10.01,-19.61,-3.43,22.282663664831457
15.17,-19.61,-2.13,24.88408929416546
16.58,-19.61,-0.41,25.683002160962413
13.59,-19.61,0.52,23.864421216530687
8.97,-19.55,0.36,21.512624200687373
5.99,-18.69,-0.25,19.628008049723235
5.52,-17.38,-0.62,18.246073550218963
6.24,-15.71,-0.66,16.916775697513994
6.75,-13.19,-0.71,14.833836321060035
6.66,-9.96,-0.79,12.007551790435883
6.18,-6.62,-0.56,9.073610086398908
5.56,-3.86,-0.24,6.772798535317583
4.9,-2.19,0.0,5.367131449852892
4.34,-1.66,0.27,4.654470968864239
4.07,-1.62,0.53,4.412504957504297
4.14,-1.21,1.08,4.446358060255606
4.39,0.15,1.98,4.818194682658641
4.66,2.7,3.85,6.620279450295131
4.9,6.05,3.97,8.739187605264004
4.73,9.11,4.37,11.15624936974788
4.29,11.02,5.12,12.886384287301071
4.14,11.04,5.36,12.951864730609255
4.23,9.61,5.12,11.681583796728937
4.07,7.9,4.68,10.04376921280054
3.59,6.59,4.11,8.5561848974879
3.36,5.65,3.61,7.499613323365412
3.62,4.85,3.1,6.799772055003021
4.12,3.97,2.42,6.212221824758031
4.51,2.91,1.39,5.544393564674138
4.66,1.66,0.1,4.947848017067623
4.38,0.22,-0.79,4.456108167448362
3.6,-1.63,-1.14,4.112967298678655
2.74,-4.69,-1.12,5.545998557518745
2.35,-9.55,-1.32,9.923074120452796
2.74,-15.94,-2.81,16.416068347810935
3.76,-19.59,-5.92,20.80750105130359
5.34,-19.61,-8.57,22.057030625177088
6.49,-19.61,-8.49,22.33276292803916
7.32,-19.6,-7.03,22.071776095276068
8.54,-19.6,-6.56,22.363479156875396
7.76,-19.61,-7.96,22.541767898725247
4.7,-19.61,-9.08,22.115345351135712
1.85,-19.61,-8.57,21.480677363621474
0.29,-19.61,-7.53,21.00802465725895
-0.55,-19.61,-6.69,20.72705237123697
-1.45,-19.23,-5.87,20.15818196167502
-2.65,-17.45,-5.03,18.35281722243209
-4.03,-15.47,-4.25,16.541593030902437
-5.34,-14.17,-3.55,15.553359765658351
-6.43,-13.15,-2.95,14.932176666514495
-7.39,-11.97,-2.45,14.279198156759364
-8.15,-10.77,-2.35,13.709044459771803
-8.54,-9.77,-2.48,13.211165732061648
-8.54,-9.17,-2.52,12.781662646150538
-7.98,-9.12,-2.59,12.392049870784092
-7.09,-9.21,-2.72,11.936942657146345
-6.41,-8.79,-2.61,11.187685193997908
-6.23,-7.72,-2.19,10.15910429122568
-6.46,-6.36,-1.61,9.207241715084926
-6.85,-5.07,-1.12,8.595452285947493
-7.14,-3.99,-0.76,8.214456768405322
-7.33,-3.06,-0.51,7.959434653290396
-7.39,-2.16,-0.24,7.702940996788175
-7.3,-1.22,0.13,7.402384750875896
-7.07,-0.26,0.41,7.086649419859854
-6.69,0.6,0.57,6.740993991986642
-6.22,1.03,0.62,6.335116415662777
-5.35,0.12,0.37,5.364121549704107
-4.9,-0.73,0.14,4.956056900399753
-4.44,-1.43,-0.18,4.668072407321891
-4.04,-2.4,-0.25,4.705751799659646
-4.12,-4.47,-0.01,6.079095327431541
-5.18,-8.24,0.09,9.733349885830672
-6.91,-13.91,-0.45,15.538297847576484
-8.38,-18.83,-1.87,20.695173350324943
-8.86,-19.61,-3.26,21.764174691451085
-8.25,-19.61,-3.71,21.595802832958075
-6.12,-19.61,-3.92,20.91346217152961
-2.17,-19.6,-4.32,20.187404488938142
2.66,-19.61,-4.05,20.199757424286062
7.42,-19.61,-3.16,21.203634122480043
12.03,-19.61,-2.04,23.096203151167508
14.16,-19.61,-0.65,24.196698121851256
12.24,-19.5,0.8,23.037091830350462
8.53,-17.44,1.39,19.46398212083026
5.53,-14.23,1.19,15.313063050872612
3.94,-12.13,0.73,12.77471721800526
3.42,-10.99,0.16,11.51095565103089
3.61,-9.74,-0.54,10.401504698840451
4.19,-8.16,-1.02,9.22941493270294
4.74,-6.44,-0.91,8.047937624012752
5.02,-4.62,-0.85,6.875121817102588
4.99,-3.11,-0.63,5.913467679796686
4.87,-2.08,-0.08,5.296196748611215
4.99,-1.11,0.68,5.156995249173689
5.36,0.44,1.95,5.720638076298832
5.78,2.89,3.09,7.163002163897481
5.96,5.64,3.55,8.94056485911265
5.61,8.14,4.58,10.895324685386848
5.04,9.87,5.14,12.216304678584272
4.65,10.21,5.24,12.382414950242946
4.48,9.28,5.08,11.488916397989849
4.32,7.88,4.68,10.132087642731875
4.07,6.72,4.11,8.866532580439774
3.88,5.8,3.5,7.806689439192518
3.95,4.81,2.94,6.883472960650023
