x,y,z,a
7.76,-9.54,-0.99,12.33731332178931
10.94,-12.1,-2.95,16.5769749954568
14.53,-15.52,-5.7,22.01093591831115
18.47,-18.98,-7.63,27.560809131808885
19.61,-19.61,-6.53,28.491140728303595
19.61,-19.61,-4.45,28.087482977297917
19.57,-19.61,-5.31,28.208741552930007
17.63,-19.6,-7.03,27.28365444730599
14.22,-19.61,-7.03,25.222636658367023
11.7,-19.61,-6.37,23.70693991218605
9.98,-19.61,-5.97,22.798978047272207
8.43,-19.4,-5.7,21.9069600812162
6.84,-18.04,-5.22,19.98688570037864
5.38,-16.06,-4.1,17.42635934439549
4.11,-14.2,-2.26,14.954587924780808
3.15,-12.65,-0.33,13.040471617238389
2.47,-11.17,1.14,11.49649511807838
1.86,-10.24,1.26,10.483549017389102
1.36,-9.61,1.5,9.820982639227095
0.95,-8.85,0.84,8.940391490309583
0.1,-7.78,-0.65,7.807746153660479
-1.1,-6.66,-1.55,6.9259006634516505
-3.41,-5.57,-2.54,7.0074674455183885
-6.28,-4.76,-2.98,8.424749254428882
-7.66,-5.22,-2.46,9.59039102435349
-7.78,-6.28,-2.34,10.268514985137822
-7.88,-6.67,-3.12,10.785068381795268
-8.21,-6.21,-3.98,11.036693345382032
-8.46,-5.07,-4.3,10.759484188380036
-8.48,-3.65,-4.14,10.117929630117024
-8.42,-2.25,-3.76,9.491917614476012
-8.35,-1.09,-3.3,9.044368413548842
-8.4,-0.36,-2.79,8.858538254136514
-8.57,-0.2,-2.17,8.842725824088408
-8.82,-0.62,-1.61,8.987151940409152
-9.03,-1.34,-1.27,9.21679987848277
-9.03,-2.23,-1.09,9.364929257607876
-8.71,-3.35,-0.82,9.367977369742094
-8.12,-4.74,-0.63,9.423316825831549
-7.44,-6.4,-0.61,9.832888690512062
-6.84,-8.19,-0.61,10.68802133231404
-6.38,-10.26,-0.8,12.108344230323151
-6.17,-13.31,-1.29,14.727155190327831
-6.36,-17.55,-2.5,18.83353657707442
-6.84,-19.61,-5.02,21.366752209917163
-6.02,-19.61,-8.57,22.23145069490518
-2.36,-19.61,-10.5,22.368989695558447
2.72,-19.6,-10.01,22.175628514204508
8.38,-19.6,-10.19,23.626690415714176
14.4,-19.61,-11.65,26.97470296407358
18.91,-19.61,-11.6,29.60912359391949
19.61,-19.61,-9.43,29.29213375635172
19.61,-19.61,-6.85,28.56618105382657
18.79,-19.61,-5.08,27.63010314855882
16.15,-19.19,-4.16,25.424087004256418
13.46,-17.52,-3.36,22.34751887794258
11.61,-15.08,-2.12,19.149227138451305
10.63,-12.03,-0.69,16.068413113932564
10.2,-8.53,0.65,13.312527934242992
9.88,-5.05,1.74,11.231406857557962
9.48,-2.04,2.43,9.996844502141665
9.05,0.28,2.75,9.462737447483155
8.73,1.71,2.7,9.296612286204043
8.44,2.72,2.33,9.168473155329623
8.49,3.2,2.09,9.310649816205096
8.73,3.21,2.45,9.61870573414116
8.79,2.77,3.44,9.83720488756842
8.47,2.11,4.53,9.834322549113386
7.87,1.61,5.4,9.679307826492552
7.17,1.38,6.03,9.46964624471263
6.54,1.47,6.38,9.254020747761484
6.14,1.95,6.51,9.158722618356776
6.03,2.69,6.46,9.237348104299198
6.27,3.38,6.11,9.384529823065192
6.77,3.82,5.37,9.447867484252727
7.21,3.94,4.47,9.353534091454415
7.4,3.65,3.3,8.886647286800574
7.41,3.08,2.0,8.27009673462167
7.32,2.46,0.89,7.7734226695838435
6.91,1.95,-0.1,7.1805710079352325
6.13,1.55,-1.04,6.407885766772065
5.1,1.17,-1.87,5.556599679660215
4.14,0.13,-2.66,4.922611095749897
4.04,-2.33,-3.49,5.824997854076859
5.56,-6.14,-4.71,9.52876172437951
9.35,-11.72,-6.81,16.466845478111466
15.34,-17.87,-9.47,25.38372313117207
19.36,-19.61,-11.68,29.929652520535548
19.61,-19.61,-10.0,29.480573264439755
19.59,-19.61,-7.45,28.702311753585285
19.26,-19.59,-8.63,28.795704540781774
18.16,-19.6,-10.62,28.752912895913692
14.41,-19.61,-10.16,26.37092717368883
9.85,-19.61,-8.72,23.61383069304936
6.58,-19.61,-7.04,21.8497162452971
4.75,-19.61,-5.54,20.923818963086063
3.67,-19.27,-4.53,20.132627747018024
2.78,-17.92,-3.68,18.503977950700225
1.81,-16.2,-2.37,16.47218868274644
0.89,-14.62,-0.4,14.65252537960607
0.06,-13.49,1.37,13.559520640494634
-0.57,-12.3,1.75,12.436936921927362
-1.65,-11.05,-0.04,11.172582512561725
-4.28,-10.11,-3.29,11.46100344647012
-7.19,-10.15,-5.38,13.552232288446064
-9.1,-9.69,-6.86,14.95880008556836
-8.01,-9.44,-4.88,13.307445284501457
-5.86,-8.84,-2.66,10.934386128173816
-4.83,-7.93,-1.58,9.418609239160524
-5.58,-6.95,-0.78,8.946915669659573
-7.37,-5.44,0.16,9.16166469589452
-9.33,-3.58,0.65,10.014379661267093
-11.14,-1.53,0.68,11.265118729955756
-12.31,0.09,0.3,12.313983920730124
-12.66,0.99,-0.19,12.700070865944015
-12.49,1.19,-1.21,12.604772905530666
-11.85,0.87,-2.37,12.11595229439271
-10.86,0.19,-3.16,11.311998055162492
-9.64,-0.68,-3.18,10.173711220592022
-8.64,-1.4,-2.81,9.19269818932396
-8.31,-1.9,-2.54,8.894813095281991
-8.21,-2.75,-2.33,8.966353773970779
-8.11,-4.63,-2.0,9.550340308072796
-8.36,-9.44,-1.32,12.678548812857091
-9.04,-16.96,-1.2,19.25625093313857
-3.61,-19.61,-12.43,23.496576346353105
2.97,-19.61,-11.38,22.86651263310608
7.95,-19.59,-7.59,22.46282929641767
11.55,-19.6,-9.77,24.75914780439747
