x,y,z,a
3.76,-19.61,-12.34,23.47265004212349
9.39,-19.61,-13.44,25.56086461761417
11.12,-19.44,-12.09,25.4506601093174
8.73,-17.65,-9.5,21.86287721229756
6.98,-15.71,-6.57,18.40351596842299
6.84,-14.37,-3.48,16.290883953917294
7.36,-12.34,-0.52,14.377607589581794
8.26,-9.31,2.03,12.61049562864204
9.42,-5.89,3.96,11.794494478357263
10.65,-2.76,5.18,12.160283713795495
11.42,-0.17,5.46,12.659261431852968
11.68,2.18,5.5,13.092929389559847
12.02,4.43,5.99,14.14161942635991
12.44,6.4,7.31,15.784476551346264
12.55,7.71,9.16,17.345091524693665
12.23,7.66,11.29,18.32246162501098
12.19,5.62,12.31,18.213088700162857
12.81,2.49,11.31,17.268824511239902
13.28,0.34,8.75,15.907121046877087
13.28,-0.22,6.45,14.765137994614204
13.43,-0.12,5.42,14.482945142477064
13.94,0.26,5.34,14.930063630139022
14.6,1.18,5.79,15.7504444381738
15.53,1.88,5.84,16.697931009559237
16.96,-0.14,3.96,17.416739074809616
18.74,-6.0,-1.36,19.7240259582064
19.61,-14.29,-6.76,25.18836636227129
19.61,-19.4,-11.93,30.053901576999948
19.61,-19.61,-17.23,32.64930473991751
19.56,-19.61,-19.61,33.93667337851487
19.59,-19.6,-19.61,33.94819877401451
19.39,-19.59,-19.61,33.82738978993206
17.15,-19.61,-19.59,32.5951330722855
12.81,-19.61,-19.36,30.388448463190745
8.58,-19.61,-18.71,28.429431932418208
5.68,-19.61,-17.03,26.58637621038264
3.38,-19.61,-14.49,24.61577949202503
1.09,-19.61,-11.88,22.95374914910416
-1.06,-19.2,-9.75,21.559826066088757
-2.82,-17.14,-8.13,19.178865972731547
-4.06,-14.18,-6.68,16.19192391286471
-4.92,-11.48,-5.69,13.724900728238438
-5.76,-9.87,-5.26,12.580226548039583
-6.79,-8.67,-5.29,12.217082303070566
-7.77,-7.2,-5.38,11.880963765621036
-8.57,-5.82,-5.27,11.62283098044534
-9.49,-5.22,-5.03,11.941917768934772
-10.98,-5.28,-5.02,13.177222772648264
-13.03,-5.3,-5.65,15.158937957521958
-15.07,-4.95,-6.97,17.325942975780567
-16.5,-4.64,-7.91,18.877174046980656
-17.43,-4.17,-7.69,19.50204861033835
-18.7,-3.43,-6.52,20.098888028943293
-19.57,-2.9,-4.86,20.371904672857667
-19.61,-3.35,-3.27,20.16103915972587
-18.89,-5.07,-2.04,19.66465356928517
-16.36,-7.73,-0.99,18.12132997326631
-13.75,-10.64,-0.26,17.38791821926938
-11.81,-13.38,-0.45,17.85225475955348
-10.27,-15.77,-2.51,18.98593953429748
-8.5,-17.57,-5.95,20.404837661691896
-6.15,-19.01,-10.49,22.56640644852432
-4.0,-19.61,-15.43,25.27126827050831
-2.69,-19.61,-18.96,27.40930134096818
-0.8,-19.61,-19.61,27.744264272097755
0.93,-19.61,-17.77,26.479990558910703
0.43,-19.61,-15.5,24.99973999864799
1.26,-19.61,-16.23,25.486321821714487
5.23,-19.61,-16.95,26.44253202702041
8.61,-19.61,-15.44,26.402230966340703
8.61,-19.61,-12.55,24.82310818572082
7.3,-19.31,-9.39,22.679025552258636
6.96,-17.52,-6.31,19.87984154866432
7.15,-14.35,-3.51,16.412345962719648
7.24,-10.65,-1.11,12.925641183322396
7.57,-7.13,0.78,10.428336396568726
8.56,-4.21,2.24,9.798739714881703
9.91,-1.84,3.24,10.587317885092522
10.99,0.29,3.8,11.632033356210773
11.4,2.12,4.38,12.395111939793042
11.42,3.44,5.28,13.043327796233598
11.81,4.2,6.66,14.194072706591298
12.64,4.3,8.24,15.689397693984306
13.1,3.66,9.05,16.33732230201755
12.61,2.43,8.18,15.225944962464562
12.08,1.6,5.91,13.543060953861206
11.91,1.78,3.3,12.486252440183964
11.85,2.16,2.07,12.221824741011464
12.21,1.95,2.4,12.595499196141455
12.76,1.58,3.43,13.307099608855417
12.87,1.86,4.23,13.674406751300037
12.55,2.55,4.15,13.46207636287954
12.58,1.97,2.38,12.953829549596522
13.43,-1.16,-1.12,13.526451862923995
14.95,-5.87,-5.9,17.110505544839988
16.49,-11.72,-10.55,22.816244213279276
17.07,-17.61,-15.59,29.06105813627577
16.15,-19.61,-18.94,31.687508579880493
14.53,-19.61,-19.61,31.30854675643697
13.08,-19.61,-19.61,30.662527619229305
11.43,-19.59,-19.61,29.98274670539709
9.07,-19.6,-19.6,29.16478870144613
6.37,-19.61,-19.61,28.45489588805413
4.13,-19.61,-19.54,27.989651659140023
2.21,-19.61,-18.43,27.001872157315315
0.32,-19.61,-15.98,25.298515766740152
-1.54,-19.59,-13.09,23.611179555456356
-3.34,-18.17,-10.61,21.304379831386782
-5.05,-14.48,-8.54,17.552905742355023
-6.48,-10.54,-6.73,14.084562471017692
-7.54,-7.49,-5.34,11.894002690431844
-8.57,-5.41,-4.53,11.101076524373662
-9.69,-4.04,-4.19,11.303707356438418
-11.05,-3.2,-4.25,12.26397162423332
-12.75,-2.9,-4.29,13.761417078193656
-14.77,-2.9,-4.31,15.656915405021511
-16.7,-2.9,-4.57,17.555195812066582
-17.47,-2.81,-4.87,18.352490294235277
-16.89,-2.63,-5.04,17.821071797173143
-16.28,-2.33,-4.91,17.163199002516983
-16.38,-2.14,-3.84,16.959646222725286
-16.73,-2.68,-1.83,17.04183675546741
-16.9,-3.97,-0.34,17.36336660904215
-14.52,-8.04,-1.39,16.65545256064812
-12.75,-10.95,-3.95,17.264631475939474
-10.79,-14.23,-7.22,19.262538773484664
-8.19,-17.54,-9.99,21.78365901312265
-5.3,-19.51,-12.28,23.654354778771708
-3.35,-19.61,-15.06,24.951516987950853
-3.39,-19.61,-18.06,26.87392416451308
-3.77,-19.61,-19.11,27.63977387751209
-4.4,-19.61,-18.17,27.093560120441907
-4.18,-19.61,-17.79,26.805010725608746
-0.79,-19.61,-18.46,26.943418491349608
4.09,-19.61,-18.39,27.19323996878636
6.69,-19.61,-16.56,26.524362386304407
6.17,-19.15,-12.83,23.862110133012127
5.36,-18.1,-8.59,20.73952024517443
5.95,-16.57,-4.78,18.24323984384353
7.27,-13.67,-1.44,15.549771702504188
8.39,-9.61,1.48,12.842686634812829
9.48,-5.22,3.5,11.374040618882985
10.99,-1.1,4.19,11.81296745106834
12.26,2.59,4.31,13.251105614249704
12.26,5.47,4.84,14.270742797766344
12.01,6.84,6.08,15.099407273134927
12.61,6.56,7.65,16.142125015003444
13.56,5.51,9.07,17.219134705321288
13.99,4.85,9.57,17.63030062137342
13.68,5.23,8.62,16.994107802411985
13.22,5.79,6.97,16.027270509977672
13.18,5.59,5.36,15.286925786435935
13.54,4.78,4.26,14.97756989634834
14.1,3.44,3.7,14.97777019452495
14.63,1.54,3.28,15.072056926644088
14.94,-1.16,1.44,15.053996147202907
14.98,-4.74,-1.94,15.831348647541056
14.64,-8.56,-6.02,17.995655031145713
13.54,-11.14,-10.58,20.47846673948028
12.72,-12.86,-14.67,23.28920136028713
12.81,-15.67,-16.97,26.41260873143734
12.7,-18.82,-17.92,28.92419056775833
11.39,-19.61,-18.43,29.222407498356464
9.87,-19.61,-19.19,29.15861965182852
9.56,-19.61,-19.61,29.33424278893185
8.73,-19.6,-19.48,28.980050034463364
6.17,-19.61,-18.63,27.743429852849843
3.72,-19.61,-17.45,26.512129299624352
2.11,-19.61,-15.92,25.346609240685428
0.51,-19.61,-14.29,24.269658011599585
-1.33,-19.61,-12.97,23.54871334064772
-3.0,-19.16,-12.0,22.805823817612904
-4.18,-16.53,-10.79,20.177646047049198
-4.96,-12.55,-8.98,16.209395423642427
-5.86,-8.75,-6.69,12.476305542908126
-7.24,-6.09,-4.65,10.541736099903089
-9.05,-4.83,-3.51,10.842116951960996
-10.74,-4.52,-3.3,12.110656464453111
-11.99,-4.34,-3.61,13.25246392185242
-12.73,-3.95,-4.11,13.948028534527738
-13.16,-3.4,-4.55,14.333460852145931
-13.36,-3.0,-4.82,14.516266737698093
-13.22,-2.92,-5.01,14.435889304092075
-12.93,-3.16,-5.29,14.323218911962492
-12.94,-3.46,-5.56,14.502716986826984
-13.54,-3.81,-5.3,15.031224168376973
-14.48,-4.27,-4.77,15.832125567970968
-14.82,-4.91,-4.2,16.167266311903198
-14.09,-5.73,-4.03,15.73537098386943
-12.57,-7.33,-4.82,15.328607242668854
-10.77,-9.88,-6.43,15.967222676470696
-8.79,-12.7,-8.47,17.61519230664258
-6.24,-15.55,-9.45,19.23649136407157
-3.43,-18.39,-8.97,20.746515370056727
-1.27,-19.61,-8.85,21.551972067539435
-0.75,-19.61,-10.55,22.28041965493469
-1.56,-19.61,-12.91,23.52984912828809
-2.83,-19.61,-13.76,24.122574489469404
-5.04,-19.61,-13.17,24.153728490649225
-5.1,-19.61,-12.87,24.004145475313216
-1.06,-19.61,-13.1,23.60689941521334
4.73,-19.61,-13.09,24.04730962082869
8.33,-19.61,-11.52,24.220887679851867
8.25,-19.61,-8.81,23.02673880513695
7.49,-18.9,-6.12,21.231215226642117
7.61,-16.74,-3.72,18.761079393254533
7.65,-13.67,-2.13,15.809120785167025
7.33,-9.79,-1.5,12.321647617100565
7.43,-5.76,-1.53,9.524883201383629
8.46,-2.29,-1.83,8.953468601609101
9.71,0.52,-2.21,9.971890492780194
10.27,2.68,-1.96,10.7933729667792
10.41,4.16,-0.67,11.23043187059162
11.12,5.24,1.56,12.391351822944904
12.26,6.3,4.45,14.484477898771498
13.11,7.19,7.1,16.552286851066835
13.13,7.48,8.22,17.20220044064131
12.64,7.38,7.34,16.374052644351675
12.36,7.4,5.32,15.356822588022563
12.37,7.05,3.48,14.65707337772449
12.81,5.73,2.31,14.221993531147453
13.27,4.06,1.69,13.97972102725945
13.09,2.86,1.63,13.49757756043654
12.6,2.22,2.05,12.957272089448455
12.34,1.95,2.09,12.66673596472272
12.51,1.04,0.96,12.589809371074688
13.51,-2.16,-2.08,13.838789686963237
15.56,-8.28,-6.11,18.65486799738878
17.48,-16.31,-11.28,26.434918195447477
16.81,-19.61,-16.79,30.806367848222543
13.75,-19.61,-19.55,30.91629182162699
11.12,-19.61,-19.61,29.87906625047041
10.28,-19.59,-19.61,29.56346732032628
9.84,-19.6,-19.61,29.42002209380544
8.51,-19.61,-19.59,28.99552206807113
6.64,-19.61,-18.91,28.039789585515795
4.55,-19.61,-17.27,26.52371580303182
2.25,-19.61,-15.46,25.07241910945173
0.14,-19.61,-13.79,23.973648032788
-1.54,-18.8,-12.65,22.711981419506312
-2.81,-16.0,-11.99,20.19049776503789
-3.75,-12.32,-11.04,16.96250276344856
-4.47,-8.63,-9.39,13.514063045583294
-5.09,-5.29,-7.46,10.466317403939172
-5.71,-2.61,-5.59,8.406206040777255
-6.37,-0.8,-3.98,7.553628267263355
-7.2,0.03,-2.62,7.661938397037659
-8.59,0.05,-1.94,8.806486245943951
-12.83,-0.84,-2.91,13.182662856949651
-14.82,-0.97,-4.05,15.394018318814618
-15.9,-0.94,-4.89,16.66150353359504
-16.14,-1.27,-5.09,16.9711696709449
-16.56,-2.0,-4.65,17.316353542244393
-17.68,-2.31,-3.89,18.249673969690527
-18.57,-2.1,-2.6,18.8683571091921
-18.82,-2.27,-0.91,18.9782349021188
-18.7,-3.86,-0.29,19.09643160383636
-18.18,-7.61,-1.22,19.746212295020023
-17.22,-12.86,-3.67,21.803139682165043
-15.12,-17.87,-6.93,24.412623783608343
-11.58,-19.61,-10.69,25.157992765719605
-7.78,-19.61,-14.7,25.713235891268138
-5.11,-19.61,-18.5,27.43928206057877
-3.16,-19.6,-19.61,27.90515543766062
-0.67,-19.6,-19.61,27.733752000045
-0.82,-19.61,-19.21,27.463586801435824
-2.58,-19.61,-19.28,27.62113140332959
0.26,-19.61,-19.55,27.69155466924889
6.69,-19.61,-18.81,27.984358130927355
10.86,-19.61,-16.01,27.54653880254287
10.65,-19.61,-12.01,25.34195533103158
9.55,-19.52,-8.08,23.18446246950746
10.03,-18.04,-4.71,21.1713627336551
10.73,-14.5,-2.13,18.163694558101334
10.82,-10.22,-0.48,14.891312903837592
11.13,-6.63,0.4,12.96124222441661
12.28,-4.05,0.72,12.950648632404478
13.68,-1.84,0.92,13.8338136462799
14.44,0.65,1.44,14.52617293026625
14.58,3.24,2.73,15.18311232916361
14.73,5.12,4.88,16.340186657440608
14.69,5.63,7.84,17.57721820994437
14.22,5.27,10.35,18.36038670616717
13.93,5.37,11.3,18.723562695171022
13.98,6.24,9.89,18.226082958222264
14.38,6.97,7.02,17.454102669573135
14.9,6.75,4.84,17.05866641915481
15.09,5.99,4.69,16.89923962786492
14.75,5.29,5.76,16.695035190139613
13.76,4.99,6.82,16.147758358360456
12.41,5.06,7.05,15.143123852098682
11.74,4.9,6.14,14.125763696168786
12.58,3.49,3.78,13.59135386928028
15.19,-0.3,0.18,15.194028432249295
18.59,-7.25,-3.17,20.203947634063997
19.61,-16.24,-7.86,26.647125548546505
19.61,-19.61,-13.06,30.65400137013111
19.5,-19.61,-16.4,32.15217099979409
16.65,-19.61,-18.7,31.803531250475945
12.63,-19.59,-19.21,30.204454969424628
11.6,-19.6,-17.75,28.875292206313688
11.13,-19.61,-15.5,27.3619991959652
8.19,-19.61,-14.13,25.520288007779225
4.12,-19.61,-13.37,24.089072211274555
0.43,-19.61,-12.54,23.280648616393837
-2.3,-19.61,-11.3,22.749331858320588
-4.11,-19.57,-9.59,22.177581022284645
-5.34,-18.33,-8.05,20.719724901648668
-6.33,-15.34,-6.81,17.937686584395436
-7.41,-11.87,-6.33,15.35818674193018
-8.85,-8.48,-6.97,14.100134751129154
-10.68,-5.4,-8.61,14.74294746650072
-13.0,-3.08,-10.42,16.94292772811122
-15.45,-1.87,-11.59,19.40431653009196
-17.18,-1.38,-11.43,20.680950171595114
-17.62,-1.03,-10.92,20.75504035168325
-16.87,-0.94,-10.79,20.047558454834345
-15.67,-1.02,-10.31,18.78524420921911
-14.99,-0.56,-8.47,17.226566692176362
-15.09,0.41,-4.78,15.834285585399805
-15.16,0.72,-0.18,15.178155355641872
-15.39,0.15,3.74,15.838629991258715
-16.51,-0.82,5.48,17.415019379834177
-17.41,-2.78,4.87,18.290800966606135
-16.59,-6.52,3.03,18.08091258758805
-14.73,-12.69,0.61,19.452020460610257
-12.99,-18.56,-2.55,22.797284926060826
-11.76,-19.61,-6.45,23.758202793982544
-10.3,-19.61,-8.84,23.8492704290928
-7.8,-19.61,-10.01,23.35791514669064
-4.25,-19.59,-10.27,22.52339894420911
-0.23,-19.61,-9.49,21.786810230045152
1.97,-19.61,-7.78,21.18870925752676
2.21,-19.61,-6.1,20.65541575471189
2.75,-19.61,-5.06,20.43815549407529
5.33,-19.61,-4.36,20.78390242471322
10.15,-19.61,-2.95,22.277277661330167
14.83,-19.25,-1.54,24.34877820343353
15.47,-16.45,-0.61,22.589721113816346
11.75,-12.46,0.11,17.126768521819873
7.54,-9.73,0.59,12.32366017058244
5.93,-8.4,1.03,10.333721498085769
6.93,-7.23,1.31,10.100193067461632
8.86,-5.49,1.16,10.487387663283933
10.39,-3.34,0.6,10.93012808708114
10.99,-1.16,0.26,11.05410783374217
10.96,1.17,1.09,11.076037197481778
11.38,3.85,3.3,12.458607466326242
12.61,6.62,6.29,15.56921963362326
14.29,8.57,9.26,19.06296409271129
15.54,8.63,11.11,20.961884457271488
15.17,7.02,10.66,19.82536002195168
14.22,5.18,9.18,17.700655355099144
14.25,4.1,7.91,16.805969177646375
14.8,3.23,7.1,16.7297011330149
14.44,1.99,6.06,15.785984289869289
13.19,0.93,4.8,14.067018163064978
12.18,0.74,3.79,12.77748410290539
11.91,1.39,2.81,12.315693240739638
12.77,1.62,1.3,12.937824392068396
15.9,-1.26,-2.53,16.149256948850617
19.11,-9.86,-6.31,22.410439531611157
19.61,-18.28,-9.67,28.499463152838512
19.61,-19.61,-15.61,31.8241464928755
19.57,-19.61,-18.93,33.55416367606262
18.55,-19.61,-19.61,33.364752359338745
16.9,-19.58,-19.49,32.38589970959584
13.88,-19.6,-17.85,29.92385169058289
9.97,-19.61,-16.2,27.32019399638297
6.8,-19.61,-15.33,25.803119966391662
4.34,-19.61,-14.19,24.59153919542248
2.22,-19.61,-12.65,23.44148032868232
0.53,-19.61,-10.85,22.41774966404969
-2.41,-16.67,-6.73,18.138078729567805
-3.79,-13.35,-4.76,14.67120308631845
-4.93,-10.37,-3.3,11.947041474775247
-5.92,-8.37,-2.4,10.529164259332266
-7.0,-7.22,-1.87,10.22865093744038
-8.23,-6.32,-1.75,10.523202934468197
-9.72,-5.48,-2.3,11.392927630771643
-11.67,-5.02,-2.94,13.039666406775902
-14.21,-5.06,-3.49,15.482499798159212
-17.05,-5.42,-4.07,18.34785546051636
-19.13,-5.71,-4.5,20.464872342626524
-19.61,-5.26,-4.5,20.795905847065185
-18.92,-3.92,-3.89,19.709512931576977
-18.01,-2.41,-2.27,18.311774900320287
-17.65,-2.15,0.19,17.781481940490785
-17.61,-3.76,2.82,18.226412153794836
-17.33,-6.47,4.26,18.98255514939967
-16.5,-9.3,3.78,19.31394314996293
-15.22,-11.22,1.91,19.004865166583
-13.62,-12.68,-0.92,18.631510942486656
-11.61,-14.87,-4.42,19.376413496826498
-9.42,-17.48,-7.66,21.28291333440984
-8.0,-19.34,-10.19,23.278137812118903
-8.36,-19.61,-12.55,24.73750593734138
-8.9,-19.61,-13.85,25.60438634296866
-7.83,-19.61,-14.53,25.631658159393435
-5.66,-19.61,-14.81,25.217529617311843
-2.54,-19.61,-15.23,24.95909854141371
2.46,-19.61,-15.0,24.811362316487177
7.45,-19.61,-13.59,24.994853470264637
9.06,-19.61,-10.31,23.93599381684412
7.61,-19.03,-6.45,21.486169970471707
6.74,-17.51,-3.25,19.041801385373184
7.67,-15.45,-1.09,17.283503695720956
9.36,-12.47,0.25,15.594005258431844
11.03,-8.76,1.19,14.135579224071437
12.64,-4.99,1.61,13.684363339227732
13.69,-1.62,1.5,13.866885014306568
13.79,1.12,1.43,13.909112121195946
13.7,2.99,1.87,14.146625039209882
14.31,4.04,3.37,15.246461884647204
15.37,4.43,5.74,16.994393193050467
16.02,4.16,8.55,18.629237772920288
15.87,4.2,10.29,19.374751611311044
15.03,4.97,10.15,18.80490095693141
14.55,5.66,9.02,18.030488068823875
14.65,5.37,7.57,17.342557481525038
14.64,3.91,6.08,16.32740334529652
14.11,2.56,4.71,15.094031933184718
13.29,2.06,4.25,14.104261767281546
12.73,1.75,4.16,13.506331848433163
12.94,0.54,2.77,13.24417230331892
13.93,-2.7,-0.69,14.206019850753412
15.77,-9.08,-4.68,18.789403928810515
17.8,-16.99,-8.25,25.95308459509197
18.31,-19.61,-12.6,29.6406511399463
16.46,-19.61,-15.57,29.96512305998425
14.12,-19.61,-17.29,29.713138508074167
12.33,-19.59,-19.13,30.02921743902095
10.31,-19.6,-19.57,29.55403525747373
7.92,-19.61,-18.13,27.85633500660128
5.48,-19.61,-16.18,26.00720861607412
3.04,-19.61,-14.5,24.57730050269964
0.47,-19.61,-12.8,23.42248919308108
-1.9,-19.61,-11.12,22.623361819146155
-3.86,-19.56,-9.76,22.197990900079223
-5.44,-17.87,-8.64,20.581061683013345
-6.69,-14.1,-7.56,17.341271579673734
-7.81,-10.28,-6.29,14.361009713804943
-9.35,-7.44,-5.12,12.999634610249627
-11.84,-5.53,-4.59,13.850436816216304
-15.19,-4.07,-4.75,16.427522637330316
-18.43,-2.81,-5.5,19.437360931978397
-19.61,-2.0,-6.1,20.634003489386156
-19.46,-1.76,-6.44,20.57335169582244
-17.33,-1.99,-6.48,18.608584040705512
-15.37,-2.27,-6.18,16.720711707340687
-15.4,-2.43,-5.58,16.559024729735746
-16.47,-2.71,-4.35,17.248985477412866
-16.62,-3.13,-2.44,17.08727304165296
-14.99,-4.08,-0.63,15.548099562325936
-12.66,-6.51,0.25,14.237914173080268
-11.06,-10.62,-1.12,15.37408208642064
-10.21,-15.23,-4.21,18.81279086153886
-9.08,-18.38,-7.43,21.80540529318361
-6.89,-18.81,-9.41,22.132245706208845
-4.58,-17.99,-9.59,20.89460695969177
-3.06,-18.7,-9.73,21.30085679027959
-2.4,-19.53,-11.23,22.655988170900866
-2.46,-19.61,-13.74,24.07054839425143
-2.37,-19.61,-15.28,24.97293334792691
-2.1,-19.61,-15.03,24.796431194831243
-2.93,-19.61,-14.26,24.42303420953261
-3.13,-19.61,-14.48,24.576806139122308
-0.85,-19.61,-14.85,24.612945780625285
1.59,-19.02,-13.62,23.447662996554687
1.83,-17.2,-11.43,20.7324335281703
1.37,-15.66,-9.17,18.198939529544024
2.33,-14.71,-7.07,16.486294307696927
4.18,-13.03,-4.93,14.54504039183116
5.64,-10.32,-2.75,12.077851630153436
6.74,-7.26,-0.67,9.928952613443172
8.35,-4.39,0.79,9.466715375461543
10.58,-1.69,1.32,10.7951331626803
12.4,1.06,0.88,12.4762975277123
12.8,3.45,0.34,13.261150025544543
12.24,4.45,0.68,13.04156815724244
12.17,4.02,1.76,12.9370359820169
12.86,3.05,3.18,13.593914079469531
13.47,1.9,4.46,14.315812935352293
13.55,1.2,4.34,14.278588865850857
13.17,2.49,3.05,13.74596304374488
12.99,5.06,1.7,14.04399159783286
13.28,6.6,1.47,14.902325321908656
13.9,6.61,2.46,15.586972124181145
14.54,5.81,3.32,16.00593952256474
14.75,4.51,2.62,15.645031160084022
14.81,2.46,0.04,15.012971058388144
15.64,-1.47,-4.47,16.332525830379087
16.92,-7.87,-9.79,21.072906776237588
17.77,-15.98,-14.99,28.210519314610284
16.76,-19.61,-18.35,31.65710346825812
14.11,-19.61,-19.4,30.98393454679376
11.6,-19.61,-19.61,30.06100796713244
10.15,-19.59,-19.54,29.47205795325464
7.9,-19.61,-16.71,26.94784221417366
4.92,-19.61,-15.25,25.32431637774256
2.03,-19.61,-14.27,24.337335515622904
-0.28,-19.61,-13.11,23.59030733161397
-2.05,-19.61,-11.66,22.906553647373496
-3.18,-19.56,-9.81,22.1120351844872
-4.0,-18.09,-7.59,20.02139355789202
-4.8,-14.67,-5.32,16.326398868090905
-5.46,-10.98,-3.12,12.653315770974816
-6.19,-7.92,-1.17,10.119851777570656
-7.31,-5.6,-0.12,9.209261642498817
-8.75,-4.19,0.12,9.702216241663551
-10.63,-3.41,-0.14,11.164434602791133
-12.93,-2.74,-0.76,13.23896143962962
