x,y,z,a
4.88,-2.18,-2.46,5.883740306981606
2.92,-2.53,-2.95,4.861049269447904
2.05,-2.93,-3.53,5.024768651390828
2.29,-2.46,-3.38,4.76656060488063
3.65,0.37,-1.63,4.014511178213358
6.1,5.98,1.91,8.75319941507104
8.6,13.88,5.45,17.21385778958337
9.21,19.23,7.61,22.63910554770219
7.94,19.61,7.98,22.61141525866968
5.96,19.61,6.88,21.619623030941128
4.07,18.93,4.63,19.90845800156305
3.35,16.14,2.12,16.619762332837375
3.78,13.5,0.51,14.0284888708656
4.75,11.82,0.13,12.739379890716815
5.74,10.25,0.3,11.75159989107866
6.65,8.39,0.5,10.717490377882315
7.62,6.85,0.61,10.264453224599936
8.75,6.36,0.7,10.83983855968344
10.49,5.86,0.11,12.016313910679932
13.12,2.13,-0.54,13.302740319197394
16.47,-4.04,-0.47,16.96476937656389
19.13,-12.36,-4.8,23.27587807151429
19.61,-19.01,-14.68,31.007008885089192
19.61,-19.61,-19.61,33.96551633642569
19.61,-19.61,-19.61,33.96551633642569
19.6,-19.61,-19.59,33.94819877401451
19.61,-19.59,-17.18,32.61092761636811
18.62,-19.61,-11.82,29.51218223039428
13.28,-19.61,-6.07,24.44903679084311
6.2,-18.39,-3.27,19.680574178615828
0.3,-14.62,-2.68,14.866633781727456
-3.52,-12.03,-2.9,12.86550815164329
-4.95,-11.61,-2.95,12.96136952640422
-4.8,-11.29,-2.79,12.581263847483685
-4.51,-9.28,-2.27,10.564629666959462
-4.72,-5.73,-1.66,7.607029643691419
-5.13,-2.24,-1.28,5.742203409841905
-5.26,0.0,-1.01,5.3560899917757165
-4.93,0.86,-0.97,5.097587664768502
-4.24,0.75,-0.99,4.418167040753439
-3.47,0.35,-0.91,3.604372344805681
-2.97,0.13,-0.88,3.100354818403855
-2.99,0.19,-0.94,3.1400318469722563
-3.5,0.37,-1.22,3.7249563755834783
-4.21,0.54,-1.37,4.460112106214372
-5.14,0.67,-1.56,5.413141416959287
-6.42,0.56,-2.07,6.76867047506377
-8.19,0.25,-2.75,8.642979810227489
-10.58,-0.04,-3.54,11.15659446246927
-13.75,-0.3,-4.48,14.4645393981281
-16.46,-1.1,-5.29,17.324136342109526
-17.95,-2.22,-5.31,18.850119363017303
-17.82,-3.3,-4.77,18.74020544177678
-16.22,-4.13,-3.54,17.107802313564417
-13.92,-5.25,-2.55,15.09408493417206
-11.53,-7.76,-2.48,14.117680404372384
-9.28,-12.57,-3.49,16.00947844247276
-6.76,-18.12,-5.75,20.1765829614432
-3.62,-19.61,-7.61,21.344053035916115
0.33,-19.61,-9.04,21.595893128092666
5.37,-19.61,-10.9,23.069438658103497
10.72,-19.59,-9.85,24.40715059157869
14.76,-19.6,-6.92,25.49321478354584
18.38,-19.61,-4.15,27.19556949210661
19.61,-19.61,-0.4,27.735612486476654
19.61,-19.61,3.2,27.9167369153345
19.61,-19.61,4.94,28.16927049108656
19.58,-19.61,4.77,28.119057594450062
18.22,-18.63,4.01,26.36523089221864
15.61,-14.49,3.47,21.57946014153273
13.94,-9.94,3.57,17.489199524277833
13.18,-6.81,3.67,15.282584859898538
12.15,-5.1,2.95,13.503147781165692
10.46,-4.03,1.7,11.337658488418144
8.63,-3.11,0.53,9.188574426971794
7.21,-2.52,-0.17,7.639594230062222
6.2,-2.07,-0.49,6.554769256045556
5.62,-1.2,-0.44,5.763505877501991
5.7,0.44,-0.09,5.717665607570978
6.36,2.87,0.65,7.007781389284343
7.23,5.85,1.69,9.452592237053285
7.93,9.01,2.7,12.302641992677833
8.08,11.84,3.58,14.774586288624125
7.49,14.05,3.83,16.37594272095503
6.15,15.17,3.49,16.73712938349943
4.34,14.96,2.73,15.814237256345942
2.69,13.73,1.75,14.100053191389032
1.81,11.93,0.93,12.102309696913233
2.01,9.83,0.48,10.04486933712928
3.01,7.71,0.37,8.284992456242794
4.11,5.83,0.45,7.147272206933216
4.86,4.3,0.41,6.502130420100785
5.37,3.21,0.35,6.266059367736632
5.99,2.73,0.38,6.593739454967872
6.78,2.81,0.19,7.34170279975974
7.71,2.79,0.04,8.19937802519191
9.27,1.43,-0.41,9.388604795175905
12.11,-4.0,-0.08,12.753764150242077
15.81,-14.45,0.58,21.426502281053715
18.97,-19.61,-0.66,27.291914553581616
19.61,-19.61,-3.77,27.98780270046221
19.61,-19.61,-8.78,29.08938981828254
19.61,-19.59,-15.53,31.77264704112643
19.6,-19.59,-18.9,33.54307827257362
19.59,-19.61,-16.2,32.105454365263235
16.99,-19.61,-10.48,27.982898348812977
8.79,-19.61,-5.3,22.133824793740462
-0.43,-19.32,-3.4,19.62160289069168
-7.17,-17.07,-3.78,18.896618745161792
-10.35,-14.0,-4.18,17.905164059566726
-10.87,-10.76,-4.25,15.874413374988064
-8.96,-6.93,-3.48,11.849763710724362
-6.65,-2.04,-1.98,7.232185008695505
-6.04,3.28,-0.24,6.87732506138833
-7.24,7.51,1.08,10.487330451549624
-9.05,9.3,1.42,13.054075991811908
-10.54,6.27,-0.59,12.278135037537256
-10.47,3.97,-2.03,11.379925307311996
-10.41,2.49,-3.02,11.12153766347082
-10.55,2.31,-3.47,11.34369869134402
-10.87,3.24,-3.39,11.838352925977498
-11.4,4.37,-2.77,12.51917728926306
-11.9,4.88,-1.95,13.008723995842177
-12.24,4.59,-1.04,13.113630313532555
-12.58,3.68,-0.47,13.11562808255861
-13.02,2.26,0.04,13.214749335496302
-13.41,0.14,0.36,13.41556185927373
-13.6,-2.66,0.23,13.859599561314893
-13.26,-5.7,-0.33,14.436983757004093
-12.3,-8.73,-1.25,15.134906672986128
-10.5,-12.62,-2.51,16.607663893516147
-7.97,-17.53,-4.62,19.80318661226016
-4.47,-19.61,-6.89,21.26041156704169
-0.5,-19.61,-9.04,21.599159705877447
3.78,-19.61,-11.8,23.19656224529833
8.25,-19.6,-15.66,26.40943202721331
11.64,-19.6,-16.14,27.93115106829649
16.08,-19.61,-10.82,27.5715596221904
19.38,-19.61,-3.89,27.84364559464152
19.61,-19.61,1.96,27.801902812577413
19.61,-19.61,3.64,27.970588123956208
19.61,-19.61,2.74,27.867755560862808
19.6,-19.61,1.67,27.775906825880597
19.61,-18.38,1.46,26.916688132086385
19.61,-13.86,2.11,24.106094665042697
19.61,-9.12,2.04,21.72298552225269
18.82,-6.09,0.79,19.79658051280574
16.34,-4.64,-0.87,17.008295035070386
13.45,-3.89,-2.28,14.185661775186944
11.23,-3.35,-3.21,12.15069956833762
9.91,-2.17,-4.06,10.927058158534711
9.19,0.64,-3.81,9.96904208036058
8.82,5.06,-2.02,10.3670825211339
8.79,10.59,0.43,13.769426277082134
8.69,16.37,2.57,18.710903238486377
8.11,19.55,4.12,21.56267608623753
6.99,19.61,4.73,21.349124103812784
5.64,19.61,4.41,20.87605805701833
4.72,18.84,3.24,19.690647526173432
4.87,15.8,1.36,16.589348992651882
5.87,12.14,-0.64,13.4998555547828
7.06,9.28,-2.12,11.851430293428722
8.07,7.59,-2.49,11.354871201383132
8.69,6.81,-1.76,11.179883720325538
8.91,6.2,-0.62,10.872557196906348
9.07,5.23,0.37,10.476387736238095
9.51,4.0,1.17,10.383111287085388
10.36,2.83,1.43,10.834362002443893
11.98,1.51,0.89,12.107543103371553
14.91,-1.56,-0.0,14.991387527510588
18.38,-8.45,-0.41,20.233511805912485
19.61,-17.17,-1.69,26.119285977989524
19.61,-19.61,-7.67,28.77382664853599
19.61,-19.61,-14.28,31.19331018022935
19.6,-19.61,-16.21,32.116603182777595
19.61,-19.58,-15.51,31.75670952727943
19.6,-19.6,-11.95,30.18480578039223
17.93,-19.61,-7.29,27.553241188651477
12.61,-19.61,-3.86,23.631838692746697
6.48,-19.61,-2.38,20.78958633547094
0.92,-19.47,-2.98,19.71820732216801
-3.82,-17.42,-4.11,18.301390657542942
-7.11,-13.99,-4.76,16.39907924244529
-8.71,-10.71,-4.52,14.525790856266658
-8.76,-7.51,-3.74,12.12952183723662
-7.86,-4.25,-2.74,9.346106141062169
-6.82,-1.46,-1.77,7.195616721310273
-6.29,0.42,-1.14,6.406254756095795
-6.4,1.25,-1.06,6.606519507274614
-7.12,1.29,-1.29,7.35000680271794
-8.38,1.01,-1.49,8.571149281164109
-10.0,0.91,-1.31,10.126411012792245
-11.8,1.09,-0.8,11.877209268174068
-13.54,1.0,-0.59,13.589690945713224
-14.81,0.25,-0.97,14.843837105007587
-15.48,-0.63,-1.54,15.56916503862683
-15.82,-0.73,-2.21,15.990290804109849
-16.14,-0.07,-2.91,16.400384141842533
-16.78,0.6,-3.31,17.113868645049255
-17.43,0.76,-3.33,17.76151457505806
-17.2,0.19,-3.22,17.49984285643731
-15.77,-1.6,-2.82,16.099854036605425
-13.65,-4.78,-2.2,14.629111387914168
-11.69,-9.41,-1.22,15.056314290024634
-10.05,-15.45,-0.46,18.43682727586284
-8.44,-19.41,-1.77,21.23945856183721
-6.22,-19.61,-5.28,21.239559788281863
-2.68,-19.61,-5.91,20.65581274121161
2.16,-19.61,-6.98,20.92697063599985
7.74,-19.6,-11.42,23.968395857879187
10.82,-19.61,-12.75,25.77182570172319
14.37,-19.61,-8.21,25.660340995395988
18.66,-19.61,-1.89,27.135213284586506
19.61,-19.61,2.87,27.88083750535482
19.61,-19.61,4.33,28.068721025369147
19.61,-19.61,3.77,27.98780270046221
19.6,-19.61,3.12,27.90065411419596
19.3,-18.4,2.45,26.777835984261312
17.78,-13.98,2.18,22.722702304083462
16.08,-9.29,2.26,18.707701622593834
14.62,-5.98,1.86,15.904854604805417
12.97,-3.88,0.97,13.572626864391433
11.07,-2.76,0.3,11.412821736976356
9.51,-2.44,-0.04,9.818110816241584
8.83,-1.93,-0.28,9.042798239483176
9.27,-0.24,-0.11,9.273758677041364
10.69,2.81,0.55,11.066828814073162
12.28,7.17,1.44,14.29268694122977
12.87,11.83,2.46,17.653254657427905
11.94,15.17,3.59,19.636206354588964
10.07,16.53,4.24,19.814726846464477
7.98,16.44,4.26,18.764370493038133
6.05,15.42,3.98,17.035824018814
4.68,13.84,3.0,14.914690744363424
4.27,11.73,1.66,12.59291070404297
4.87,9.21,0.96,10.462437574485213
6.19,6.68,1.01,9.162892556392878
7.71,4.57,1.62,9.107875712810316
8.85,3.07,2.46,9.684988384092156
9.35,2.18,3.15,10.10432580630692
9.33,1.88,3.65,10.193419445897437
9.37,3.33,3.82,10.652614702503794
10.66,3.4,3.21,11.640433840712294
13.49,-0.95,1.7,13.629842258808424
17.51,-11.84,-1.3,21.177244863296075
19.61,-19.3,-4.19,27.83160433751529
19.61,-19.61,-10.01,29.48396682944817
19.61,-19.61,-13.23,30.72681402293443
19.6,-19.6,-14.92,31.47898346516292
19.59,-19.58,-16.38,32.17839181811297
17.8,-19.61,-14.21,30.05521918070138
12.34,-19.61,-9.8,25.156861886968336
5.3,-19.61,-6.08,21.2039736841942
-2.01,-19.61,-4.67,20.25835876866633
-8.67,-19.36,-4.73,21.733646725756817
-12.83,-16.37,-5.23,21.44618147829585
-12.86,-11.79,-5.02,18.15445124480495
-9.98,-7.71,-3.78,13.165595315062664
-6.94,-4.31,-2.12,8.440029620801102
-5.86,-1.4,-0.84,6.083189952648199
-6.93,0.74,-0.37,6.979211989902585
-8.74,1.7,-0.15,8.90506035914412
-10.11,1.68,-0.12,10.249336563895245
-10.89,1.06,-0.26,10.944555724194563
-11.48,0.47,-0.63,11.506876205121875
-12.12,0.37,-0.88,12.157536757090227
-13.11,0.58,-0.53,13.133521995260828
-14.56,1.14,-0.07,14.604728686285137
-16.08,1.94,-0.42,16.202049253103755
-17.08,2.7,-1.05,17.323940083018066
-17.34,3.36,-1.13,17.698646840931087
-17.05,3.77,-0.71,17.47625531971881
-16.86,3.9,0.01,17.30519286225958
-17.01,3.71,0.98,17.43744820780839
-16.54,2.94,2.0,16.917895850252773
-14.91,1.09,2.6,15.174195201064206
-12.95,-2.38,2.49,13.40026119148429
-11.21,-8.78,0.56,14.25012631522963
-9.41,-16.85,-3.02,19.534354353292564
-6.85,-19.61,-8.13,22.30631076623833
-2.25,-19.61,-11.52,22.85443064265658
3.42,-19.61,-12.18,23.33668571155724
8.24,-19.59,-15.97,26.58395380676095
12.25,-19.6,-16.4,28.340474590239317
17.57,-19.61,-10.79,28.45489588805413
19.61,-19.61,-2.62,27.856212951512276
19.61,-19.61,1.86,27.795031930184933
19.61,-19.61,2.24,27.82304440567207
19.6,-19.61,0.08,27.72577320833452
19.1,-19.6,-1.63,27.415814779065023
17.63,-18.37,-1.57,25.509580553196084
17.65,-14.67,-0.9,22.968269416741
18.65,-10.87,-0.56,21.59381855994905
18.6,-7.65,-0.7,20.12392854290633
16.83,-4.79,-0.99,17.526354441240766
14.26,-2.7,-1.1,14.554985400198792
11.89,-1.61,-1.01,12.04094265412804
10.85,-0.61,-1.08,10.920668477707764
11.7,1.39,-0.62,11.798580423084804
13.69,4.61,1.34,14.507370540521809
15.63,9.77,3.99,18.859212602863355
16.02,15.93,5.88,23.344800277577875
13.96,19.48,6.55,24.844607060688244
9.65,19.61,6.14,22.701854549793943
4.59,19.61,5.94,20.99770939888444
0.19,19.6,6.27,20.579334294383774
-1.73,19.23,4.72,19.87622197501326
0.54,16.19,2.18,16.345032884641135
5.02,11.81,1.07,12.877165837248503
8.68,7.75,1.25,11.70330722488306
10.98,4.64,1.55,12.020503317249242
12.01,2.93,1.76,12.48689713259463
11.76,2.81,2.11,12.27378507225868
10.35,3.63,2.59,11.269760423363044
8.62,4.39,2.42,9.971604685305168
7.87,4.72,0.48,9.1894341501531
9.16,3.8,-3.25,10.435904369052066
13.66,-0.97,-5.24,14.662677108904772
18.55,-12.01,-5.1,22.679343023994324
19.61,-19.38,-6.66,28.36356994456093
19.61,-19.61,-12.06,30.24149136534109
19.61,-19.61,-15.21,31.62986405282198
19.6,-19.59,-18.66,33.408437557000475
19.58,-19.58,-19.42,33.82143107557692
17.37,-19.61,-15.68,30.53082704415326
11.31,-19.61,-10.08,24.780528646499857
4.43,-19.61,-7.22,21.3613061398408
-1.96,-19.59,-7.07,20.918761913650624
-7.38,-17.86,-7.39,20.689516669076635
-10.55,-13.73,-6.69,18.56263720488013
-10.65,-9.88,-5.25,15.446663070061444
-8.48,-6.84,-3.47,11.43402378867562
-6.17,-4.09,-1.36,7.526393558670713
-5.33,-1.63,0.65,5.611443664512725
-5.69,-0.11,2.22,6.108731455875271
-6.21,0.09,3.4,7.080409592671882
-6.39,-0.73,4.41,7.798275450380038
-6.41,-1.59,5.24,8.43052786010461
-6.53,-1.68,5.55,8.733029256792857
-7.07,-1.1,5.7,9.147945124452812
-8.48,-0.47,5.76,10.262012473194526
-10.83,-0.27,5.8,12.28827896818753
-13.92,-0.39,5.56,14.994402288854332
-17.38,-0.39,4.79,18.03221006976128
-19.52,-0.02,3.5,19.831308580121483
-19.61,0.78,1.96,19.72313616035746
-19.61,1.56,0.53,19.679090426135044
-19.61,1.69,0.19,19.68360485277024
-19.41,1.09,1.44,19.49384005269357
-17.8,-0.81,2.38,17.97666543049628
-15.95,-4.86,1.6,16.750585064408945
-14.44,-12.42,-1.91,19.14205056936169
-12.7,-18.86,-6.31,23.59673070575668
-8.94,-19.61,-12.65,24.989961984765003
-1.39,-19.61,-15.02,24.74034357077524
6.11,-19.61,-11.4,23.491364370763996
8.98,-19.59,-8.29,23.089664354424905
9.32,-19.61,-6.91,22.785139894238085
11.07,-19.61,-4.47,22.95817719245149
16.61,-19.61,-0.54,25.704781656337797
19.61,-19.61,2.05,27.808392618056875
19.61,-19.61,2.09,27.81136997704356
19.61,-19.61,1.27,27.76179208912854
19.48,-19.52,0.94,27.593194813214364
16.93,-16.83,0.97,23.89172869425735
13.51,-11.19,1.11,17.577494133123754
13.24,-3.35,2.22,13.836491607340353
13.23,-2.51,2.47,13.690650094133588
12.0,-2.42,2.3,12.455777775795456
10.5,-2.52,2.13,11.006239139688
9.63,-2.29,2.0,10.098564254387847
9.71,-1.57,2.21,10.081324317766988
10.94,0.28,2.65,11.259862343741151
12.96,4.42,3.24,14.07109093140969
14.47,10.81,4.33,18.573796057887574
14.08,17.26,5.65,22.979915143446465
11.44,19.61,6.66,23.659697800267864
7.54,19.61,6.77,22.07343652447439
4.14,18.39,5.76,19.710639259039773
2.58,14.33,4.69,15.297104301141442
3.46,9.41,4.01,10.798138728503169
5.96,5.67,3.54,8.955562517229167
8.6,3.9,3.14,9.951361715865824
10.17,3.72,2.95,11.223626864788406
10.43,4.16,2.81,11.575258096474563
9.94,4.73,2.63,11.317835482105224
9.39,5.28,2.17,10.989058194404103
9.41,5.42,0.66,10.87934281103413
10.94,1.5,-1.13,11.100022522499671
14.4,-9.11,-2.42,17.210708875580924
18.29,-18.31,-5.34,26.425287131836427
19.61,-19.61,-11.83,30.15050745841602
19.61,-19.61,-16.68,32.36242574344513
19.61,-19.61,-13.88,31.01223307019345
19.6,-19.58,-13.22,30.696983565164835
18.86,-19.6,-13.18,30.225353595946565
14.92,-19.61,-10.96,26.96813119220537
10.0,-19.61,-6.59,22.9778197399144
5.55,-19.61,-2.43,20.524607182599134
1.08,-19.41,-0.54,19.44752169300757
-3.44,-16.96,-0.23,17.306880134790326
-6.99,-13.43,-0.51,15.14876562628124
-9.11,-10.52,-0.78,13.938109627923003
-9.84,-7.91,-0.69,12.643962986342531
-9.36,-5.19,0.01,10.702607159005696
-8.09,-2.49,1.0,8.523391343825532
-6.59,-0.23,1.72,6.814645992272819
-5.19,1.4,2.11,5.774790039473297
-4.17,2.49,2.27,5.361147265278207
-3.69,3.19,2.26,5.375853420620767
-3.74,3.56,2.1,5.574154644428158
-4.43,3.55,1.72,5.931761964205913
-5.72,3.18,1.11,6.637989153350584
-7.69,2.81,0.19,8.189523795679454
-10.53,2.63,-1.13,10.912135446373457
-14.02,2.48,-2.47,14.450318335593856
-17.69,2.23,-2.81,18.050072022016977
-19.61,2.25,-2.23,19.864226639866956
-19.61,2.71,-1.26,19.83642608939423
-19.45,3.57,0.04,19.77495891272596
-18.15,4.46,0.9,18.71160335193112
-17.41,4.38,1.45,18.010968880101924
-17.89,3.08,2.0,18.263036439759954
-18.73,0.43,1.54,18.798122246650063
-18.36,-6.63,0.07,19.52053790242472
-16.11,-16.75,-3.38,23.484441658255363
-11.45,-19.61,-11.14,25.29336276575339
-3.81,-19.61,-12.51,23.57049638849381
4.2,-19.61,-9.95,22.387375906970423
8.17,-19.58,-10.4,23.6280617063694
9.32,-19.6,-10.12,23.94654045994953
14.58,-19.61,-4.76,24.895503610089914
19.2,-19.61,3.03,27.611102839256528
19.61,-19.61,6.66,28.521216664090613
19.61,-19.61,4.09,28.032700547753155
19.61,-19.61,1.25,27.76088435190781
18.65,-18.95,0.24,26.589144401428182
15.88,-14.89,0.29,21.77086585324525
14.3,-9.81,0.66,17.35401106372818
14.29,-6.09,0.73,15.550726671123764
14.39,-3.9,0.36,14.913473773738968
13.5,-2.15,-0.25,13.672417489237228
11.51,-0.12,-1.01,11.554851794808966
9.25,1.85,-1.03,9.489251814553135
7.65,3.59,-0.12,8.45133125608031
7.37,5.68,1.34,9.400792519782572
8.55,8.91,3.12,12.73675782921227
10.38,13.1,5.0,17.445755930884737
11.74,16.86,6.33,21.497816168159964
11.52,18.38,6.59,22.670749877319896
9.65,16.91,5.74,20.298231450054956
7.18,13.86,3.44,15.983916916700986
5.36,10.61,1.04,11.932447360034738
4.7,7.88,-0.77,9.207458932843524
5.12,5.78,-1.66,7.89799974677133
6.23,4.46,-1.76,7.861431167414748
7.52,3.84,-1.36,8.55252009643941
8.57,3.32,-0.9,9.234570915857434
9.04,2.29,-0.77,9.357275244428797
8.92,0.89,-1.28,9.055213967654216
8.57,-0.77,-2.99,9.109220603322768
9.11,-4.15,-4.84,11.119361492459896
11.95,-10.37,-5.36,16.70535842177593
15.57,-17.31,-7.12,24.34656854671721
18.58,-19.61,-8.38,28.28414573572976
19.58,-19.61,-9.68,29.35355004083833
17.39,-19.61,-10.57,28.261088089456145
15.28,-19.59,-9.75,26.68911763247335
16.96,-19.6,-12.97,28.983141651656748
18.27,-19.61,-14.31,30.38290802408486
15.53,-19.61,-12.71,28.058458617678912
10.16,-19.61,-9.76,24.146123912545463
4.65,-19.61,-6.86,21.289297780809964
-0.2,-19.58,-5.26,20.27520653408985
-4.76,-18.45,-4.57,19.594514538513067
-8.46,-15.88,-3.83,18.39605664266122
-10.0,-12.69,-3.46,16.52294465281537
-9.26,-9.1,-3.03,13.331860335302046
-7.43,-5.31,-2.13,9.37752099437799
-5.62,-1.58,-1.05,5.931551230496117
-4.41,1.79,-0.09,4.76028360499666
-4.08,4.51,0.63,6.114196594811129
-4.53,6.14,1.07,7.704894548272546
-5.4,6.52,1.06,8.531939990412496
-6.35,5.71,0.5,8.554332235773872
-7.23,4.3,-0.08,8.412449108315604
-8.18,2.93,-0.56,8.706945503447233
-9.33,1.79,-0.99,9.551601959880866
-10.92,0.98,-1.32,11.04306116980251
-12.67,0.2,-1.65,12.778552343673365
-14.16,-0.63,-1.81,14.289107739813568
-16.43,-1.53,-0.68,16.515090069388055
-17.93,-1.69,0.32,18.012312455650996
-19.29,-2.65,1.11,19.50278698032668
-19.59,-5.53,1.8,20.434994494738675
-18.21,-11.01,2.19,21.392061611728774
-15.51,-17.43,0.66,23.34096399037538
-12.41,-19.61,-1.97,23.290364960644133
-8.63,-19.61,-2.44,21.563455196234205
-4.21,-19.61,-2.83,20.25549555059071
-0.33,-19.59,-3.08,19.833391036330625
2.72,-19.6,-2.35,19.92688886906333
5.56,-19.61,-1.79,20.461422237957947
7.71,-19.61,-0.72,21.08351488722884
9.26,-19.61,1.86,21.766012496550672
11.85,-19.61,4.55,23.359732447097933
16.25,-19.61,4.98,25.950240846666528
19.4,-19.61,3.45,27.79954316171401
19.61,-19.61,1.37,27.766546418307048
19.61,-18.25,0.24,26.78940462197695
17.51,-13.91,-0.23,22.36383464435382
14.18,-9.28,-0.35,16.950318581076875
12.13,-5.96,-0.09,13.515420822157187
11.28,-3.86,0.34,11.927011360772656
10.41,-2.21,0.73,10.667009890311345
9.1,-0.78,1.04,9.192388155425116
7.77,0.41,1.1,7.85818045096955
7.17,1.55,1.41,7.46990629124623
7.56,3.06,1.95,8.385684229685733
8.45,5.07,2.18,10.09256161734968
9.04,6.98,2.23,11.636790794716555
8.88,8.18,2.31,12.292391956002705
8.11,8.42,2.45,11.944496640712826
7.14,7.92,2.58,10.970979901540243
6.37,6.97,2.45,9.755014095325542
5.98,5.67,2.04,8.489458168811481
5.96,4.29,1.42,7.479445166588228
6.28,3.16,0.88,7.085082921180246
6.87,2.46,0.63,7.324302014526709
7.53,2.05,0.69,7.834507004272829
7.97,1.52,0.81,8.15398062298409
8.12,0.69,0.59,8.170593613685604
8.09,-0.08,-0.04,8.090494422468876
8.05,-0.72,-0.63,8.106651589898261
8.58,-2.16,-0.28,8.852140983965404
9.93,-5.5,-0.2,11.353188979313256
11.41,-12.5,-0.94,16.950566362219288
13.44,-18.8,-2.46,23.24059379620065
16.51,-19.61,-7.53,26.7176552114889
18.51,-19.61,-8.0,28.127783417823736
15.73,-19.61,-4.92,25.616233134479398
11.51,-19.59,-5.52,23.38201445555964
8.19,-19.61,-6.21,22.14028680934373
5.39,-19.61,-5.89,21.173008761156265
3.15,-19.61,-4.43,20.34943488158824
0.24,-19.61,-2.78,19.807526347325656
-4.03,-19.51,-2.43,20.06952665111961
-8.38,-17.62,-2.83,19.715417824636635
-11.01,-14.28,-2.89,18.26172500066738
-11.17,-10.73,-2.25,15.651335406284028
-9.59,-6.82,-1.37,11.847252846124286
-7.61,-2.97,-0.15,8.170403906784536
-6.12,0.18,1.07,6.215440451005866
-5.02,2.26,1.72,5.767703182376845
-4.11,3.24,2.13,5.650362820208982
-3.58,3.5,2.46,5.578351010827483
-3.57,3.4,2.64,5.59236086103177
-4.21,3.26,2.82,6.025288374841489
-5.46,3.08,2.99,6.945365361159915
-7.29,2.87,3.06,8.410980917824032
-9.74,2.78,2.86,10.524998812351477
-12.81,2.92,2.56,13.385667708411113
-16.22,3.18,2.31,16.689424795360683
-18.98,3.55,2.02,19.414512612991345
